scope,holding_days,dte_bucket,event_type,post_warmup_only,trade_count,win_rate,avg_return,median_return,avg_net_pnl,total_net_pnl,max_loss,max_win,profit_factor,top_5_wins_to_total_pnl,expected_shortfall_5pct,top10_capture,flat_ratio
holding_dte_event_type,1,31-45,noise_theta_decay,True,29,0.20689655172413793,-0.04654461014476534,-0.046505931879066,-3983.6068965517184,-115524.59999999983,-87463.19999999998,5175.199999999995,0.11464275970313542,-0.12471369734238462,-46010.04999999998,0.08333333333333333,0.8675799086757991
holding_dte_event_type,1,31-45,trend_vol_expansion,True,6,0.5,-0.006960611911961634,-0.018145167830987352,-337.3833333333267,-2024.2999999999602,-3514.4999999999927,3957.400000000007,0.7079564307869918,-0.7361557081460564,-3514.4999999999927,0.0,0.9726027397260274
holding_dte_event_type,1,31-45,up_shock,True,1,1.0,0.2707318803133015,0.2707318803133015,13359.400000000016,13359.400000000016,13359.400000000016,13359.400000000016,inf,1.0,13359.400000000016,0.08333333333333333,0.995433789954338
holding_dte_event_type,1,7-10,gap_event,True,1,1.0,0.5257510895136722,0.5257510895136722,13632.200000000006,13632.200000000006,13632.200000000006,13632.200000000006,inf,1.0,13632.200000000006,0.08333333333333333,0.995433789954338
holding_dte_event_type,1,7-10,noise_theta_decay,True,8,0.125,-0.05592829884847547,-0.09048036211696239,-921.8374999999984,-7374.699999999987,-2776.0999999999995,5324.900000000002,0.41929667076128435,-0.020936444872335164,-2776.0999999999995,0.08333333333333333,0.9634703196347032
holding_dte_event_type,1,7-10,trend_vol_expansion,True,2,0.0,-0.0668563381668345,-0.0668563381668345,-1452.3999999999987,-2904.7999999999975,-2290.2999999999965,-614.500000000001,0.0,1.0,-2290.2999999999965,0.0,0.9908675799086758
holding_dte,3,10-14,all,True,18,0.16666666666666666,-0.10210938839602017,-0.1326584132766905,-2730.677777777776,-49152.19999999997,-14395.999999999993,11690.7,0.22682141081866766,-0.25247293101834745,-14395.999999999993,0.06666666666666667,0.9178082191780822
holding_dte,3,15-21,all,True,62,0.20967741935483872,-0.053671521093232526,-0.13171532238981226,-1416.049999999997,-87795.09999999982,-11406.699999999995,20038.80000000001,0.5954763623831003,-0.948246542232997,-10107.924999999996,0.6,0.7168949771689498
holding_dte,3,22-30,all,True,91,0.25274725274725274,-0.0556228495639905,-0.089818065252574,-2013.1912087912046,-183200.39999999962,-14776.399999999996,35875.5,0.3827506820219462,-0.3992562243313889,-11478.659999999993,0.2,0.5844748858447488
holding_dte,3,31-45,all,True,37,0.32432432432432434,-0.048829476733446196,-0.050369125579665,-3816.1810810810753,-141198.69999999978,-90149.69999999998,10192.300000000008,0.22866518516576279,-0.22208986343358755,-49552.249999999985,0.06666666666666667,0.8310502283105023
holding_dte,3,7-10,all,True,11,0.45454545454545453,-0.01999348566731067,-0.0423700139102973,353.63636363636465,3890.000000000011,-6039.699999999999,13970.500000000004,1.1666895204141106,6.999177377892013,-6039.699999999999,0.06666666666666667,0.9497716894977168
holding_dte_event_type,3,10-14,gap_event,True,1,0.0,-0.1736437335236168,-0.1736437335236168,-5256.299999999996,-5256.299999999996,-5256.299999999996,-5256.299999999996,0.0,1.0,-5256.299999999996,0.0,0.995433789954338
holding_dte_event_type,3,10-14,noise_theta_decay,True,13,0.07692307692307693,-0.14247051823465057,-0.1556000259410582,-3690.0538461538445,-47970.699999999975,-14395.999999999993,1465.400000000005,0.029642305926236203,0.08943375852343192,-14395.999999999993,0.0,0.9406392694063928
holding_dte_event_type,3,10-14,trend_vol_expansion,True,3,0.3333333333333333,-0.06288867959612056,-0.0495116629964927,-2538.633333333332,-7615.899999999996,-7907.900000000001,1263.300000000001,0.14227633120100927,1.0,-7907.900000000001,0.0,0.9863013698630136
holding_dte_event_type,3,10-14,up_shock,True,1,1.0,0.3764575182340723,0.3764575182340723,11690.7,11690.7,11690.7,11690.7,inf,1.0,11690.7,0.06666666666666667,0.995433789954338
holding_dte_event_type,3,15-21,down_shock,True,5,1.0,0.3557636678635209,0.4658554029433109,13617.280000000004,68086.40000000002,1885.5999999999997,20038.80000000001,inf,1.0,1885.5999999999997,0.26666666666666666,0.9771689497716896
holding_dte_event_type,3,15-21,gap_event,True,4,0.0,-0.1825147669700415,-0.1607580448875811,-6639.074999999998,-26556.299999999992,-10896.499999999993,-5108.400000000001,0.0,0.9999999999999999,-10896.499999999993,0.0,0.9817351598173516
holding_dte_event_type,3,15-21,noise_theta_decay,True,33,0.06060606060606061,-0.1402593952070152,-0.1528440272862492,-3956.160606060603,-130553.2999999999,-11406.699999999995,1282.800000000006,0.012420269419767194,-0.004898382499714775,-10321.549999999996,0.0,0.8493150684931507
holding_dte_event_type,3,15-21,trend_vol_expansion,True,14,0.0,-0.14135706422974745,-0.134411857550412,-4162.985714285712,-58281.79999999996,-7076.399999999998,-1627.1999999999937,0.0,0.16600036374991828,-7076.399999999998,0.0,0.9360730593607306
holding_dte_event_type,3,15-21,up_shock,True,6,1.0,0.3718608936383516,0.36156546262237405,9918.316666666671,59509.90000000002,5666.000000000003,15226.9,inf,0.9047889510820888,5666.000000000003,0.3333333333333333,0.9726027397260274
holding_dte_event_type,3,22-30,down_shock,True,4,1.0,0.18062096867553962,0.17160659581650411,7073.350000000004,28293.400000000016,4749.800000000005,10181.8,inf,1.0,4749.800000000005,0.06666666666666667,0.9817351598173516
holding_dte_event_type,3,22-30,gap_event,True,5,0.2,0.01991360525797513,-0.1566242859775197,1404.3400000000063,7021.700000000032,-8449.299999999988,35875.5,1.243354428186237,1.0000000000000002,-8449.299999999988,0.06666666666666667,0.9771689497716896
holding_dte_event_type,3,22-30,noise_theta_decay,True,65,0.16923076923076924,-0.0870019628477447,-0.0983348197815815,-3103.207692307689,-201708.49999999977,-14776.399999999996,4326.900000000006,0.1036846916063189,-0.08691502837014825,-12235.999999999993,0.0,0.7031963470319635
holding_dte_event_type,3,22-30,trend_vol_expansion,True,14,0.2857142857142857,-0.0724472109327987,-0.08297234818266591,-2929.5499999999943,-41013.69999999992,-7613.599999999997,878.8000000000039,0.044094477177805035,-0.04184211617093885,-7613.599999999997,0.0,0.9360730593607306
holding_dte_event_type,3,22-30,up_shock,True,3,1.0,0.26188577561580567,0.2555205047318614,8068.9000000000015,24206.700000000004,5119.4000000000015,12574.9,inf,1.0,5119.4000000000015,0.06666666666666667,0.9863013698630136
holding_dte_event_type,3,31-45,down_shock,True,4,1.0,0.14906258202600597,0.1268513907512609,5858.60000000001,23434.40000000004,3366.6000000000054,10192.300000000008,inf,1.0,3366.6000000000054,0.06666666666666667,0.9817351598173516
holding_dte_event_type,3,31-45,gap_event,True,1,0.0,-0.1683273061147636,-0.1683273061147636,-8671.6,-8671.6,-8671.6,-8671.6,0.0,1.0,-8671.6,0.0,0.995433789954338
holding_dte_event_type,3,31-45,noise_theta_decay,True,26,0.11538461538461539,-0.09939691833572326,-0.08381087747390585,-6588.223076923071,-171293.79999999984,-90149.69999999998,2501.7000000000053,0.0158430301870772,-0.011132918996484673,-49552.249999999985,0.0,0.8812785388127854
holding_dte_event_type,3,31-45,trend_vol_expansion,True,5,0.8,0.0361018714304695,0.0477487291212784,1717.0000000000073,8585.000000000036,-334.699999999998,4543.700000000013,26.649835673737936,1.0,-334.699999999998,0.0,0.9771689497716896
holding_dte_event_type,3,31-45,up_shock,True,1,1.0,0.169196858449687,0.169196858449687,6747.300000000001,6747.300000000001,6747.300000000001,6747.300000000001,inf,1.0,6747.300000000001,0.0,0.995433789954338
holding_dte_event_type,3,7-10,gap_event,True,1,1.0,0.5387982567781251,0.5387982567781251,13970.500000000004,13970.500000000004,13970.500000000004,13970.500000000004,inf,1.0,13970.500000000004,0.06666666666666667,0.995433789954338
holding_dte_event_type,3,7-10,noise_theta_decay,True,7,0.2857142857142857,-0.12062428586013349,-0.2402495913716787,-1933.9428571428555,-13537.599999999988,-6039.699999999999,4906.999999999999,0.34387964793920384,0.1370626994445098,-6039.699999999999,0.0,0.9680365296803652
holding_dte_event_type,3,7-10,trend_vol_expansion,True,2,0.5,-0.06700944258300334,-0.06700944258300334,-927.199999999999,-1854.399999999998,-2704.000000000002,849.6000000000038,0.31420118343195386,1.0,-2704.000000000002,0.0,0.9908675799086758
holding_dte_event_type,3,7-10,up_shock,True,1,1.0,0.2196622870683986,0.2196622870683986,5311.499999999998,5311.499999999998,5311.499999999998,5311.499999999998,inf,1.0,5311.499999999998,0.0,0.995433789954338
holding_dte,5,10-14,all,True,18,0.2222222222222222,-0.03524042712590313,-0.2253130801276568,-1070.1333333333323,-19262.39999999998,-12505.499999999996,37202.69999999999,0.7699228991358255,-3.346306794584271,-12505.499999999996,0.21428571428571427,0.9178082191780822
holding_dte,5,15-21,all,True,62,0.22580645161290322,-0.073206754327334,-0.1632442130119068,-2089.7612903225777,-129565.19999999981,-14512.7,31724.4,0.5703527436167317,-0.8543621281023006,-11787.674999999997,0.42857142857142855,0.7168949771689498
holding_dte,5,22-30,all,True,91,0.26373626373626374,-0.09606711516439531,-0.1307577635289258,-3533.245054945051,-321525.29999999964,-18783.4,14420.7,0.2511050862617133,-0.1368924933745496,-15642.659999999994,0.0,0.5844748858447488
holding_dte,5,31-45,all,True,37,0.2702702702702703,-0.0495954665691261,-0.0914058470190851,-3419.79459459459,-126532.39999999982,-74627.69999999998,43996.19999999999,0.41738895007680243,-0.6626603146703938,-46238.89999999999,0.14285714285714285,0.8310502283105023
holding_dte,5,7-10,all,True,11,0.5454545454545454,0.05897913562282988,0.0797098690222358,2198.909090909093,24188.000000000022,-9423.4,26228.9,1.6424776880577994,2.5045435753266068,-9423.4,0.21428571428571427,0.9497716894977168
holding_dte_event_type,5,10-14,gap_event,True,1,0.0,-0.2998652157538997,-0.2998652157538997,-9077.099999999997,-9077.099999999997,-9077.099999999997,-9077.099999999997,0.0,1.0,-9077.099999999997,0.0,0.995433789954338
holding_dte_event_type,5,10-14,noise_theta_decay,True,11,0.09090909090909091,-0.22384724707928774,-0.2791102443525262,-4869.727272727271,-53566.999999999985,-9951.299999999996,827.000000000001,0.015203882781189124,0.21502044168984635,-9951.299999999996,0.0,0.9497716894977168
holding_dte_event_type,5,10-14,trend_vol_expansion,True,3,0.0,-0.17914378505309073,-0.1550087676372235,-6750.133333333329,-20250.399999999987,-12505.499999999996,-3040.8999999999965,0.0,1.0,-12505.499999999996,0.0,0.9863013698630136
holding_dte_event_type,5,10-14,up_shock,True,3,1.0,0.88842953350636,0.6186832826160461,21210.699999999997,63632.09999999999,7216.500000000002,37202.69999999999,inf,1.0,7216.500000000002,0.21428571428571427,0.9863013698630136
holding_dte_event_type,5,15-21,down_shock,True,3,1.0,0.18259831157973835,0.1194210436023151,7565.633333333335,22696.900000000005,3967.8,14630.200000000008,inf,1.0,3967.8,0.0,0.9863013698630136
holding_dte_event_type,5,15-21,gap_event,True,4,0.25,-0.1419756863597834,-0.19625105087479022,-5012.249999999995,-20048.99999999998,-10319.39999999999,2778.200000000004,0.12170568444662533,1.0,-10319.39999999999,0.0,0.9817351598173516
holding_dte_event_type,5,15-21,noise_theta_decay,True,24,0.0,-0.2560283277979316,-0.270562352285992,-6670.558333333331,-160093.39999999994,-14512.7,-826.5999999999963,0.0,0.08339194495213417,-12490.749999999996,0.0,0.8904109589041096
holding_dte_event_type,5,15-21,trend_vol_expansion,True,21,0.0,-0.18214651890055503,-0.1601374365696467,-5649.5809523809485,-118641.19999999992,-11293.899999999996,-262.7999999999986,0.0,0.07731799745788133,-11084.599999999995,0.0,0.904109589041096
holding_dte_event_type,5,15-21,up_shock,True,10,1.0,0.5451045806467225,0.39171740254365567,14652.150000000003,146521.50000000003,5887.100000000004,31724.4,inf,0.7326105725098365,5887.100000000004,0.42857142857142855,0.954337899543379
holding_dte_event_type,5,22-30,down_shock,True,8,1.0,0.14562436535435125,0.1272113776287689,6157.662500000004,49261.30000000003,2558.9,14420.7,inf,0.8120553050772105,2558.9,0.0,0.9634703196347032
holding_dte_event_type,5,22-30,gap_event,True,5,0.2,-0.15311741008069152,-0.2145408449868255,-6607.399999999994,-33036.99999999997,-10608.999999999998,2105.200000000008,0.059905185218910854,1.0,-10608.999999999998,0.0,0.9771689497716896
holding_dte_event_type,5,22-30,noise_theta_decay,True,53,0.07547169811320754,-0.17192187025223427,-0.1987007408998174,-6126.96226415094,-324728.9999999998,-18783.4,5868.600000000004,0.034876283794145986,-0.03490079420070282,-17794.599999999995,0.0,0.7579908675799087
holding_dte_event_type,5,22-30,trend_vol_expansion,True,17,0.17647058823529413,-0.08269830301624043,-0.0689899128212149,-3035.0058823529366,-51595.099999999926,-8134.599999999989,2243.500000000006,0.10622548815809568,-0.10862659438590157,-8134.599999999989,0.0,0.9223744292237444
holding_dte_event_type,5,22-30,up_shock,True,8,1.0,0.17202686528164712,0.15953001367659356,4821.812500000004,38574.50000000003,3089.6000000000045,8821.900000000005,inf,0.7270113676133197,3089.6000000000045,0.0,0.9634703196347032
holding_dte_event_type,5,31-45,down_shock,True,5,1.0,0.3674698886147286,0.2645243282498186,16001.320000000003,80006.60000000002,1970.6000000000015,43996.19999999999,inf,1.0,1970.6000000000015,0.14285714285714285,0.9771689497716896
holding_dte_event_type,5,31-45,gap_event,True,1,0.0,-0.2177718508510898,-0.2177718508510898,-11218.8,-11218.8,-11218.8,-11218.8,0.0,1.0,-11218.8,0.0,0.995433789954338
holding_dte_event_type,5,31-45,noise_theta_decay,True,16,0.0625,-0.13970354951148378,-0.1387651579063304,-5865.924999999996,-93854.79999999993,-17850.099999999988,271.2000000000046,0.002881244289569352,0.08329035915051752,-17850.099999999988,0.0,0.9269406392694064
holding_dte_event_type,5,31-45,trend_vol_expansion,True,13,0.15384615384615385,-0.11002526609274825,-0.0878628596149685,-8480.55384615384,-110247.19999999991,-74627.69999999998,960.2000000000146,0.014213568342442019,0.014954574810062876,-74627.69999999998,0.0,0.9406392694063928
holding_dte_event_type,5,31-45,up_shock,True,2,1.0,0.1054876980546247,0.1054876980546247,4390.9000000000015,8781.800000000003,2969.800000000004,5812.0,inf,1.0,2969.800000000004,0.0,0.9908675799086758
holding_dte_event_type,5,7-10,down_shock,True,2,1.0,0.4411862382119822,0.4411862382119822,9517.950000000004,19035.90000000001,5066.9000000000015,13969.00000000001,inf,1.0,5066.9000000000015,0.07142857142857142,0.9908675799086758
holding_dte_event_type,5,7-10,gap_event,True,1,1.0,1.0115662000077137,1.0115662000077137,26228.9,26228.9,26228.9,26228.9,inf,1.0,26228.9,0.07142857142857142,0.995433789954338
holding_dte_event_type,5,7-10,noise_theta_decay,True,5,0.0,-0.3944879051641055,-0.3898640767454592,-7529.5999999999985,-37647.99999999999,-9423.4,-5440.999999999996,0.0,1.0,-9423.4,0.0,0.9771689497716896
holding_dte_event_type,5,7-10,trend_vol_expansion,True,1,1.0,0.0797098690222358,0.0797098690222358,1256.1000000000008,1256.1000000000008,1256.1000000000008,1256.1000000000008,inf,1.0,1256.1000000000008,0.0,0.995433789954338
holding_dte_event_type,5,7-10,up_shock,True,2,1.0,0.3237807361088711,0.3237807361088711,7657.550000000003,15315.100000000006,4949.000000000004,10366.100000000002,inf,1.0,4949.000000000004,0.07142857142857142,0.9908675799086758
