signal_date,atm_iv,rv5,rv10,rv20,rv60,iv_minus_rv20,iv_rank,iv_percentile,iv_zscore_252,winsorized_iv_rank_252,iv_lookback_count,is_iv_warmup,rv5_minus_rv20,rv20_change_5d,rv20_change_10d,rv20_percentile_252,ret_1d,ret_3d,ret_5d,abs_ret_1d,abs_ret_5d,high_low_range_5d,high_low_range_10d,range_percentile_252,close_position_20d_range,distance_to_20d_high,distance_to_20d_low,underlying_volume_zscore_20d,option_total_volume,option_total_open_interest,call_volume,put_volume,put_call_volume_ratio,put_call_oi_ratio,dte,strike,straddle_close_price,straddle_premium_to_spot,call_close,put_close,valuation_score,compression_score,trigger_score,liquidity_score,old_vol_long_score,event_date,event_type,relative_day
2024-09-10,0.1921981474293387,0.153312835542189,0.2104666193268083,0.2133982677836137,0.2327535248138488,-0.021200120354275,,,,,134.0,True,-0.0600854322414246,-0.0424473186420653,-0.0364522688956426,,0.0026910770262704,-0.0216286309530387,-0.0185507732596272,0.0026910770262704,0.0185507732596272,0.0486223294598653,0.0659515898149245,,0.1912658049332989,-0.0756016202726392,0.0197235878650867,0.3348610901212465,,,,,,,10,4500.0,,,,,63.25007522142192,80.8734195066701,20.339435927625924,0.0,53.81602166376951,2024-09-27,top_daily_pnl,-9
2024-09-13,0.1654233627638399,0.1795391462361603,0.2271464279052478,0.2000984285397872,0.2335124222056271,-0.0346750657759473,,,,,135.0,True,-0.0205592823036269,-0.0559201310544931,-0.0501431268089065,,-0.0165765010527398,-0.0210816529003934,-0.0302327977616621,0.0165765010527398,0.0302327977616621,0.0486223294598653,0.0659515898149245,,0.0339559651531943,-0.074080120416091,0.0028201387373374,-0.4635033680680466,,,,,,,35,4400.0,,,,,71.6719161099671,80.17077111119178,24.379408191177134,0.0,56.24151183967052,2024-09-27,top_daily_pnl,-8
2024-09-18,0.1753199743766292,0.1372998310163977,0.2057633335906259,0.188446955433217,0.232840788360547,-0.0131269810565878,,,,,136.0,True,-0.0511471244168192,-0.0691434179952895,-0.0544336809169746,,-0.0031845465336254,-0.0170702183640087,-0.0409106272409367,0.0031845465336254,0.0409106272409367,0.0583776408536051,0.0803291421713563,,0.1530845359460711,-0.0668056155769629,0.013109572554631,-0.6124369635147483,,,,,,,30,4400.0,,,,,58.20436316036741,81.00284824573427,7.844640998308832,0.0,52.36285659018581,2024-09-27,top_daily_pnl,-7
2024-09-19,0.1808218190868848,0.2090491166346276,0.2051105222919784,0.1943651318622348,0.2361245757905255,-0.01354331277535,,,,,137.0,True,0.0146839847723928,-0.0207587666910175,-0.054588440217961,,0.0188994959279704,-0.0011812391791514,-0.0057569181115748,0.0188994959279704,0.0057569181115748,0.0426980398247556,0.0676052949735004,,0.3766730195850417,-0.049168712108555,0.0322568327957151,1.1740087946727795,,,,,,,29,4500.0,,,,,58.46457048459377,31.21437105299881,54.90217096376998,0.0,52.43779629956301,2024-09-27,top_daily_pnl,-6
2024-09-20,0.1715627365492304,0.2044921977830731,0.1797826797016376,0.194046595741651,0.2327397713744144,-0.0224838591924206,,,,,138.0,True,0.0104456020414221,-0.0212530905421727,-0.0659220750922499,,-0.004220736498384,0.0113679519418528,-0.0027204366676896,0.004220736498384,0.0027204366676896,0.0426980398247556,0.0627661447963108,,0.3473203864957552,-0.0485307592093191,0.027899948705828,0.115435677848999,,,,,,,28,4500.0,,,,,64.05241199526289,35.915627166498595,26.665740126913573,0.0,54.047094654635714,2024-09-27,top_daily_pnl,-5
2024-09-23,0.1735607226686961,0.2033402086264214,0.1715241709027219,0.1847869475220798,0.2324411559971617,-0.0112262248533837,,,,,139.0,True,0.0185532611043416,-0.0286113202615339,-0.0710586389035993,,0.0012942054970697,0.0159120892270321,-0.0041097692952464,0.0012942054970697,0.0041097692952464,0.0426980398247556,0.0627661447963108,,0.3638811728815357,-0.047299362487595,0.0292302624698808,-0.0145245228241199,,,,,,,25,4500.0,,,,,57.01639053336481,30.881357251704078,19.517293544853697,0.0,52.02072047360907,2024-09-27,top_daily_pnl,-4
2024-09-24,0.1775888639110803,0.287964345039178,0.2640437828802665,0.2299358273440612,0.245815903261782,-0.0523469634329809,,,,,140.0,True,0.0580285176951167,0.0298373988042739,-0.0260827322502192,,0.0388050916188973,0.0357593218407459,0.0519738886218106,0.0388050916188973,0.0519738886218106,0.0691696371019661,0.0691696371019661,,0.8610777512651017,-0.0103297269635442,0.0691696371019661,3.23469155799567,,,,,,,24,4600.0,,,,,82.71685214561307,36.92922608687818,93.27913293475798,0.0,69.42245341793657,2024-09-27,top_daily_pnl,-3
2024-09-25,0.1712719074238147,0.2641777720432776,0.2650752174022846,0.2259566537794687,0.2468670115874469,-0.054684746355654,,,,,141.0,True,0.0382211182638088,0.0375096983462516,-0.0316337196490378,,0.0094130655608219,0.0499405144931186,0.0652685851840084,0.0094130655608219,0.0652685851840084,0.0944868802571281,0.1053952795958426,,0.7517775112460807,-0.0236670800817607,0.0792338009916473,3.194404497972644,,,,,,,23,4700.0,,,,,84.17796647228376,34.25228518135438,72.96219451633056,0.0,69.84325434401772,2024-09-27,top_daily_pnl,-2
2024-09-26,0.2226214337229041,0.3269691466984832,0.2990137843719229,0.2615176155645223,0.2607424723048467,-0.0388961818416182,,,,,142.0,True,0.0654515311339608,0.0671524837022875,0.0463937170112699,,0.04009034158253,0.0906215000199366,0.0874238048690725,0.04009034158253,0.0874238048690725,0.1007113916747555,0.1225006527208145,,1.0,0.0,0.1225006527208145,2.3328162187002746,,,,,,,22,4900.0,,,,,74.3101136510114,50.0,100.0,0.0,67.00131273149128,2024-09-27,top_daily_pnl,-1
2024-09-27,0.3330051913664575,0.3446868836480189,0.3588783500062861,0.3128343887452403,0.2822687910146628,0.0201708026212171,,,,,143.0,True,0.0318524949027786,0.1187877930035893,0.0975347024614165,,0.0538164938123035,0.1063816826660011,0.1508023749214184,0.0538164938123035,0.1508023749214184,0.1616180945804237,0.1893813855607631,,0.9658272464881954,-0.0054412180037951,0.1829097021522709,2.4346841792588347,,,,,,,21,5100.0,,,,,37.39324836173927,58.31085177266178,100.0,0.0,56.36925552818091,2024-09-27,top_daily_pnl,0
2024-09-30,0.5685500409670432,0.5615423441477834,0.5762277829093992,0.4633791035476552,0.3548678948487734,0.1051709374193879,,,,,144.0,True,0.0981632406001281,0.2785921560255754,0.2499808357640415,,0.1114361135049,0.2182055091114907,0.2773901136878327,0.1114361135049,0.2773901136878327,0.2835056042800536,0.3201962862816796,,0.9829238360075464,-0.0041415995114789,0.314728561987359,3.3434446838718888,,,,,,,18,5700.0,,,,,0.0,48.29238360075464,100.0,0.0,41.06923126451017,2024-09-27,top_daily_pnl,1
2024-10-08,0.7491441024713255,0.5957771047946459,0.5953682734744726,0.5244678497414554,0.3889020301757908,0.22467625272987,,,,,145.0,True,0.0713092550531904,0.2945320223973942,0.3243694212016682,,0.0863854700208228,0.2724286647873166,0.3358983992810684,0.0863854700208228,0.3358983992810684,0.3775514374925983,0.4824513156173262,,0.8877621283225202,-0.036526871596009,0.4283020067644374,2.927014486621496,,,,,,,10,6200.0,,,,,0.0,38.77621283225202,100.0,0.0,40.0,2024-09-27,top_daily_pnl,2
2024-10-11,0.3983176358606642,1.5153503043435523,1.034528847169409,0.7518389845626642,0.4818168773468188,-0.3535213487019999,,,,,146.0,True,0.7635113197808882,0.5258823307831955,0.5633920291294472,,-0.1266091016596072,0.0545741323447162,0.1558811182925807,0.1266091016596072,0.1558811182925807,0.3775514374925983,0.4678220049540234,,0.5129346004015551,-0.1585113388564097,0.2474659727893777,0.6403518069754877,,,,,,,35,5400.0,,,,,100.0,1.293460040155514,84.8927978552832,0.0,80.0,2024-09-27,top_daily_pnl,3
2024-10-14,0.3221008510434526,1.5141358876632214,1.0372142620400897,0.7573455146658509,0.481478953074654,-0.4352446636223983,,,,,147.0,True,0.7567903729973705,0.4958278991013285,0.5629803828036161,,0.0367376047988561,-0.0163027395230731,0.1521551293203564,0.0367376047988561,0.1521551293203564,0.3017839587398556,0.4536749237054245,,0.6079263859451717,-0.1275970609805979,0.2932948846977345,0.6020150924899004,,,,,,,32,5600.0,,,,,100.0,10.792638594517168,84.4668343609989,0.0,80.0,2024-09-27,top_daily_pnl,4
2024-10-15,0.2764457161139017,1.52809725577148,1.0510188175720667,0.7564991059482788,0.4830870639720337,-0.4800533898343772,,,,,148.0,True,0.7715981498232012,0.4436647172030385,0.5624525102066278,,-0.0193349736348067,-0.1120301895583307,0.0721774112533331,0.0193349736348067,0.0721774112533331,0.2128222433987698,0.4478470013583926,,0.5560956173511123,-0.1444649488054661,0.2682890622000733,0.6720419046061327,,,,,,,31,5500.0,,,,,100.0,5.609561735111235,73.39488075652007,0.0,80.0,2024-09-27,top_daily_pnl,5
2024-01-08,0.2234505500836264,,,,,,,,,,5.0,True,,,,,-0.0232979294529128,-0.048156977829902,,0.0232979294529128,,0.0627127136110465,,,,,,,,,,,,,11,5500.0,,,,,,,77.6597648430429,0.0,50.0,2024-01-22,top_daily_pnl,-10
2024-01-09,0.2033944330896155,0.1641538574563972,,,,,,,,,6.0,True,,,,,0.0017550048258574,-0.0397218371626361,-0.0514874129369226,0.0017550048258574,0.0514874129369226,0.063173009276872,,,,,,,,,,,,,10,5600.0,,,,,,,5.850016086191475,0.0,50.0,2024-01-22,top_daily_pnl,-9
2024-01-10,0.2105490197441775,0.1603745671546713,,,,,,,,,7.0,True,,,,,-0.0074252919906142,-0.0288488384854241,-0.0535666049706915,0.0074252919906142,0.0535666049706915,0.064546387125788,,,,,,,,,,,,,29,5500.0,,,,,,,24.750973302047527,0.0,50.0,2024-01-22,top_daily_pnl,-8
2024-01-11,0.2048512782763414,0.2631940919952242,,,,,,,,,8.0,True,,,,,0.017968988992626,0.0121835469154423,-0.0297250802803487,0.017968988992626,0.0297250802803487,0.0612184858142399,,,,,,,,,,,,,28,5600.0,,,,,,,59.89662997542,0.0,50.0,2024-01-22,top_daily_pnl,-7
2024-01-12,0.1959607100699954,0.2393719430114304,,,,,,,,,9.0,True,,,,,-0.006526742127487,0.0038155847235792,-0.0178505827477531,0.006526742127487,0.0178505827477531,0.0369970204278862,,,,,,,,,,,,,27,5600.0,,,,,,,21.755807091623502,0.0,50.0,2024-01-22,top_daily_pnl,-6
2024-01-15,0.201323176510723,0.1635208679106473,,,,,,,,,10.0,True,,,,,-0.0027117445630835,0.0085825129244583,0.0028504171811889,0.0027117445630835,0.0028504171811889,0.0336686065175291,0.078512855657759,,,,,,,,,,,,24,5600.0,,,,,,,9.039148543611802,0.0,50.0,2024-01-22,top_daily_pnl,-5
2024-01-16,0.1984269999462604,0.1654672106244488,0.1767708193395136,,,,,,,,11.0,True,,,,,-0.0035798801879922,-0.0127676587054026,-0.0024903014935163,0.0035798801879922,0.0024903014935163,0.0336686065175291,0.0730543557031146,,,,,,,,,,,,23,5500.0,,,,,,,11.932933959974228,0.0,50.0,2024-01-22,top_daily_pnl,-4
2024-01-17,0.2404264406419918,0.2554409340855694,0.2082981431144324,,,,,,,,12.0,True,,,,,-0.0271420169651122,-0.0332534300969381,-0.0223050562179141,0.0271420169651122,0.0223050562179141,0.0477164961354741,0.079013915737214,,,,,,,,,,,,22,5400.0,,,,,,,90.47338988370734,0.0,50.0,2024-01-22,top_daily_pnl,-3
2024-01-18,0.2660148668802177,0.1691424608155717,0.2097223736358376,,,,,,,,13.0,True,,,,,-0.0029128494706819,-0.0334483762206406,-0.0423607436732403,0.0029128494706819,0.0423607436732403,0.0827191795876254,0.1115763805529976,,,,,,,,,,,,21,5400.0,,,,,,,9.709498235606445,0.0,50.0,2024-01-22,top_daily_pnl,-2
2024-01-19,0.2505113812654044,0.1696871099248019,0.2024425385989716,,,,,,,,14.0,True,,,,,-0.0123641278329073,-0.0419693089638238,-0.0479875782775277,0.0123641278329073,0.0479875782775277,0.0752142601255165,0.0862055363905964,,,,,,,,,,,,20,5300.0,,,,,,,41.21375944302434,0.0,50.0,2024-01-22,top_daily_pnl,-1
2024-01-22,0.4197601953448733,0.3741349157300436,0.3274091454433081,,,,,,,,15.0,True,,,,,-0.0576885992279385,-0.0720503319130896,-0.1004685417931797,0.0576885992279385,0.1004685417931797,0.1199172169784226,0.1360255091653393,,,,,,,,,,,,17,5000.0,,,,,,,100.0,0.0,50.0,2024-01-22,top_daily_pnl,0
2024-01-23,0.3200573556976867,0.4485473501868233,0.3484596707257461,,,,,,,,16.0,True,,,,,0.0157569530007957,-0.0546750834230664,-0.083011959564898,0.0157569530007957,0.083011959564898,0.1195207323400437,0.1430811206822624,,,,,,,,,,,,16,5100.0,,,,,,,52.52317666931905,0.0,50.0,2024-01-22,top_daily_pnl,1
2024-01-24,0.316468027464393,0.4800902899088865,0.3647821785313315,,,,,,,,17.0,True,,,,,0.0125553005173701,-0.030823219400872,-0.0455944063314511,0.0125553005173701,0.0455944063314511,0.0922392736330068,0.1430811206822624,,,,,,,,,,,,15,5100.0,,,,,,,41.85100172456732,0.0,50.0,2024-01-22,top_daily_pnl,2
2024-01-25,0.2805397564930762,0.5698486316026985,0.4000124637650565,,,,,,,,18.0,True,,,,,0.0335939141360712,0.0630617663423154,-0.01065036019213,0.0335939141360712,0.01065036019213,0.0922392736330068,0.1430811206822624,,,,,,,,,,,,14,5300.0,,,,,,,100.0,0.0,50.0,2024-01-22,top_daily_pnl,3
2024-01-26,0.2936945304080121,0.5662546850629362,0.4003469887902377,,,,,,,,19.0,True,,,,,-0.0087337654092822,0.0374304907747737,-0.0070136982832176,0.0087337654092822,0.0070136982832176,0.0836775300982712,0.1351577995560542,,,,,,,,,,,,13,5300.0,,,,,,,29.112551364274264,0.0,50.0,2024-01-22,top_daily_pnl,4
2024-01-29,0.3352888777350506,0.3676764662669681,0.4132858651548547,,,,,,,,20.0,True,,,,,-0.026285443566113,-0.0023644440559428,0.0260782322371215,0.026285443566113,0.0260782322371215,0.0836775300982712,0.1268727833370679,,0.2014556993614114,-0.1290020885462045,0.038814887990322,1.288574803850454,,,,,,,10,5100.0,,,,,,59.70886012771771,81.95198600769601,0.0,50.0,2024-01-22,top_daily_pnl,5
2026-03-05,0.192304660227242,0.3189828606700578,0.2948046252791638,0.2638461697832928,0.2244070346097401,-0.0715415095560508,0.1399246910194914,0.4880952380952381,-0.1236702420067319,0.4028508224914853,252.0,False,0.0551366908867649,0.0410431519150192,0.0097078041025923,0.746031746031746,0.0094633302638897,-0.0360796110400362,-0.0376295254763161,0.0094633302638897,0.0376295254763161,0.0648916034098392,0.0670623356656376,0.8611111111111112,0.3349606380543511,-0.0455744115545879,0.0246432569972512,-0.6169478225314605,,,,,,,15,8200.0,,,,,72.95195983150398,16.983172957460393,45.11866401453438,0.0,73.41318600580344,2026-03-23,top_daily_pnl,-10
2026-03-06,0.1733140212636675,0.3229480353615396,0.2600955601856003,0.2636309553427537,0.2249995054666187,-0.0903169340790862,0.095124555173465,0.3015873015873015,-0.557076492923211,0.23681189960667,252.0,False,0.0593170800187858,0.0516904257793569,-0.0069339454884015,0.746031746031746,0.0095136903763761,0.0130676946548964,-0.0364434190729784,0.0095136903763761,0.0364434190729784,0.061721281348896,0.0648916034098392,0.8373015873015873,0.467461092719042,-0.0364943020188276,0.0343913956905648,-1.046960488049026,,,,,,,14,8200.0,,,,,84.92063492063491,7.78224090345932,43.90410041819575,0.0,85.18561956280695,2026-03-23,top_daily_pnl,-9
2026-03-09,0.2025947202257608,0.3223750170968206,0.2618107091399523,0.2628566360025816,0.2241939661980757,-0.0602619157768208,0.1641996028158575,0.5992063492063492,0.1284596019365665,0.5149974945154223,252.0,False,0.059518381094239,0.0474888194969923,-0.0006404867583642,0.7420634920634921,-0.0054538708266353,0.0135091917699414,-0.0322162825964245,0.0054538708266353,0.0322162825964245,0.0660463175082672,0.0723644946492285,0.8849206349206349,0.3907805080006508,-0.0417491376363441,0.0287499586342854,0.4019120923626046,,,,,,,11,8200.0,,,,,63.87153121993906,11.251061331980166,54.13293066595461,0.0,66.38285912554204,2026-03-23,top_daily_pnl,-8
2026-03-10,0.1775249464903447,0.1642899414060481,0.2710632622783601,0.2692584234257199,0.225620124650973,-0.0917334769353751,0.1050583979764609,0.3531746031746032,-0.4503016060888743,0.2829342556225787,252.0,False,-0.1049684820196717,0.0081228146441642,0.0071439513932113,0.8015873015873016,0.0178234081196348,0.0219027762585379,0.0255003964529707,0.0178234081196348,0.0255003964529707,0.0461068505894324,0.0723644946492285,0.6150793650793651,0.6400081745898751,-0.0246698414354445,0.0470857890000817,-0.644914998315394,,,,,,,10,8400.0,,,,,82.34126984126983,55.49789947001284,43.1234472552558,0.0,83.11916870551039,2026-03-23,top_daily_pnl,-7
2026-03-13,0.21011544112317,0.2168019202241003,0.2699517502036144,0.2656060447247766,0.2281408341543348,-0.0554906036016066,0.1819414659785577,0.6706349206349206,0.3177648288743306,0.597066535690976,252.0,False,-0.0488041245006763,0.0037912298100468,0.0241105692252842,0.7738095238095238,-0.0162629392623522,-0.0041901927041552,0.0147969645086849,0.0162629392623522,0.0147969645086849,0.0461068505894324,0.0723644946492285,0.6150793650793651,0.4085476279798015,-0.0405315765649203,0.0300570964111013,-0.0659479983676769,,,,,,,35,8200.0,,,,,58.80906759375607,49.15088054888895,46.37869802409947,0.0,62.309737219717775,2026-03-23,top_daily_pnl,-6
2026-03-16,0.2016117669099142,0.209372095375488,0.2644749806714731,0.2624311962298101,0.212664242411187,-0.0608194293198958,0.1618807528727516,0.6031746031746031,0.1248580582777378,0.5206695282442102,252.0,False,-0.053059100854322,-0.0014149735534827,0.0396281783615364,0.7420634920634921,-0.0003580223085797,0.0009121306390482,0.0049237195089817,0.0003580223085797,0.0049237195089817,0.0461068505894324,0.0723644946492285,0.6150793650793651,0.4035349817392666,-0.0408750876648879,0.0296883129914753,-0.5310536180800568,,,,,,,32,8200.0,,,,,63.8473415037373,50.666994840937285,21.803326735260374,0.0,56.30464013472413,2026-03-23,top_daily_pnl,-5
2026-03-17,0.2117394175850493,0.2521593649849902,0.2735663105978564,0.2741112242716022,0.2182143010683088,-0.0623718066865529,0.1857725306542903,0.6944444444444444,0.3713074838221112,0.6233483938563584,252.0,False,-0.021951859286612,0.0104802689288485,0.0621706947082054,0.8412698412698413,-0.0233207402381753,-0.0395484019716386,-0.027761422312951,0.0233207402381753,0.027761422312951,0.0461068505894324,0.069171924810315,0.6150793650793651,0.0771397662265009,-0.0632425906014177,0.0056752193179161,-0.7675149636042868,,,,,,,31,8000.0,,,,,59.768967367325565,63.78577543964665,48.65519031198557,0.0,62.476925203579526,2026-03-23,top_daily_pnl,-4
2026-03-18,0.1958441484791312,0.2742589715450365,0.2840657122838498,0.2769106305895151,0.2175772609798148,-0.0810664821103839,0.1482745709163289,0.5476190476190477,-0.0001804144302142,0.4713643849548097,252.0,False,-0.0026516590444786,0.0140539945869335,0.0615428140839258,0.8531746031746031,0.0095684874377246,-0.0143284158151367,-0.0130760137592159,0.0095684874377246,0.0130760137592159,0.0478628901842657,0.0678358283430504,0.6507936507936508,0.2138455708451606,-0.0542792390973918,0.015859773671125,-1.3813019625658691,,,,,,,30,8100.0,,,,,72.61904761904762,48.12041220733388,31.982984237560785,0.0,72.44910963701196,2026-03-23,top_daily_pnl,-3
2026-03-19,0.2127990393832722,0.2349492518167207,0.2327915571041764,0.2866713151914216,0.2236235923186427,-0.0738722758081494,0.1882722464667414,0.7182539682539683,0.4068123270124105,0.6365275398223907,252.0,False,-0.0517220633747008,0.0174128917657017,0.0255357064098659,0.8849206349206349,-0.0231406541426526,-0.0367926513243853,-0.0527964753815335,0.0231406541426526,0.0527964753815335,0.0605333188185335,0.0606284007473563,0.8214285714285714,0.0509036239275631,-0.0761638361409653,0.0044413687134456,-0.9666742876140956,,,,,,,29,7900.0,,,,,62.17238777734827,66.92604585018252,48.55308755135801,0.0,63.47558107403832,2026-03-23,top_daily_pnl,-2
2026-03-20,0.2247897300590661,0.234422244505377,0.2418222133618262,0.2897293178547694,0.2264778878865456,-0.0649395877957033,0.2165590551514629,0.8055555555555556,0.698172435283298,0.7568909107307903,252.0,False,-0.0553070733493923,0.0241232731299927,0.0279145029400396,0.8888888888888888,-0.0159054334753997,-0.0294796282462346,-0.0524522464661169,0.0159054334753997,0.0524522464661169,0.057116097240218,0.0732611118263331,0.7619047619047619,0.0023802231784674,-0.0908578507873937,0.0002384991651951,-0.4766496940998703,,,,,,,28,7800.0,,,,,55.0158434083795,73.14090232166353,48.195464970443176,0.0,57.9391258032266,2026-03-23,top_daily_pnl,-1
2026-03-23,0.3248897207175524,0.3337542231640529,0.3185594451524552,0.3148489633434322,0.2480656741401689,0.0100407573741201,0.4527013560128378,0.984126984126984,3.0353525490922784,1.0,252.0,False,0.0189052598206206,0.0524177671136221,0.0510027935601394,0.9166666666666666,-0.0480928695423595,-0.0849107577916583,-0.097699493251519,0.0480928695423595,0.097699493251519,0.1177396989185159,0.1350925362381447,0.98015873015873,0.0427142915895194,-0.134581105564936,0.0069873640741253,0.9580038591833948,,,,,,,25,7400.0,,,,,22.655914114238257,42.56229516079085,88.42226510203773,0.0,36.40694938694409,2026-03-23,top_daily_pnl,0
2026-03-24,0.2321894854130338,0.4629657624319027,0.3540370323724154,0.3104766847361132,0.2530952137796698,-0.0782871993230793,0.2340155528354521,0.8690476190476191,0.8507546545858297,0.8254162362269665,252.0,False,0.1524890776957895,0.0363654604645109,0.0468457293933594,0.9126984126984128,0.0258803260873496,-0.0389895391011492,-0.0522453212350958,0.0258803260873496,0.0522453212350958,0.101677265568967,0.1350925362381447,0.9523809523809524,0.202028166346031,-0.1121837823748028,0.0330485254222046,-0.6666844157385725,,,,,,,24,7600.0,,,,,56.01236883608135,21.45209049756619,61.247911188130274,0.0,57.48455302101142,2026-03-23,top_daily_pnl,1
2026-03-25,0.2073307480822827,0.4950925331185674,0.3807423447572158,0.3213469347437694,0.2551185923840718,-0.1140161866614867,0.1753721964157734,0.6666666666666666,0.2671665129995291,0.583259120219302,252.0,False,0.1737455983747979,0.0444363041542543,0.0584902987411878,0.9166666666666666,0.0197772437999721,-0.0041438776159804,-0.0426616260949602,0.0197772437999721,0.0426616260949602,0.0884371016203591,0.1350925362381447,0.9365079365079364,0.3269235322879414,-0.0946252245892602,0.0534793779666811,-0.4742323308336196,,,,,,,23,7800.0,,,,,66.66666666666667,13.654833297206018,59.29534637545805,0.0,72.5,2026-03-23,top_daily_pnl,2
2026-03-26,0.2266635087160894,0.4823360389240702,0.3591664664938231,0.3192094939174091,0.2563044401269196,-0.0925459852013197,0.2209794192340533,0.8174603174603174,0.7225791552970928,0.7715858842564232,252.0,False,0.163126545006661,0.0325381787259875,0.0499510704916892,0.9126984126984128,-0.0144242150250938,0.0310792388631784,-0.0341193710748966,0.0144242150250938,0.0341193710748966,0.0867755216684071,0.1349907788387938,0.9285714285714286,0.2340315860882292,-0.1076845450280807,0.0382837648943876,-1.40126603971245,,,,,,,22,7600.0,,,,,59.12698412698413,20.11217997507043,43.53963182543345,0.0,62.37256305052327,2026-03-23,top_daily_pnl,3
2026-03-27,0.2090623526645793,0.4934811641849582,0.3733713378938256,0.318250678266499,0.2576820722019723,-0.1091883256019197,0.1794571627335095,0.6785714285714286,0.3102766401936605,0.6001272485612789,252.0,False,0.1752304859184592,0.0285213604117295,0.0526446335417223,0.9087301587301588,0.0139981193752443,0.0191368160082057,-0.004769282763284,0.0139981193752443,0.004769282763284,0.0580142215445462,0.1180173945487472,0.7896825396825397,0.3228791637085261,-0.0951938067690083,0.0528177849807574,-1.6180882264501817,,,,,,,21,7700.0,,,,,66.07142857142857,18.81863776334694,41.72725277640354,0.0,71.61818432263127,2026-03-23,top_daily_pnl,4
2026-03-30,0.2151354765981398,0.2511439201962692,0.3750004725539612,0.3163349665415482,0.2565436514366281,-0.1011994899434084,0.1937840517736903,0.75,0.4553968385513369,0.6592875412720793,252.0,False,-0.065191046345279,0.0014860031981159,0.0539037703117381,0.9047619047619048,0.0027906179005336,0.0021608578378036,0.0484300347782813,0.0027906179005336,0.0484300347782813,0.0574254276757151,0.1177396989185159,0.753968253968254,0.3408394569788368,-0.0926688384096642,0.0557557971375251,-1.38006688854512,,,,,,,18,7800.0,,,,,62.5,52.14509440246909,20.26268762218721,0.0,66.96590818981352,2026-03-23,top_daily_pnl,5
2025-03-24,0.1975693711095011,0.1335838514663422,0.1207629086263496,0.2026598852794238,0.2301500526146012,-0.0050905141699227,,,,,235.0,True,-0.0690760338130816,-0.0157240610052904,-0.0351712293072633,,-0.0070672102942248,-0.0311265138159811,-0.0347859506063031,0.0070672102942248,0.0347859506063031,0.063730456312913,0.063730456312913,,0.3353305275213546,-0.0425291890619645,0.0229230219989666,-0.4199390470299369,,,,,,,25,6400.0,,,,,53.18157135620171,66.46694724786454,25.72289058037596,0.0,50.91629255058609,2025-04-08,top_daily_pnl,-10
2025-03-25,0.1869904339786132,0.0969069349605304,0.1233669334303025,0.1931378641987717,0.2307009016427769,-0.0061474302201585,,,,,236.0,True,-0.0962309292382413,-0.0239816446225386,-0.0471754516711557,,-0.0077947233396848,-0.0343222889501406,-0.0455483298414866,0.0077947233396848,0.0455483298414866,0.0566288973080328,0.063730456312913,,0.2186912343431772,-0.0499924091390502,0.0149496200446903,-1.1076199336819703,,,,,,,24,6300.0,,,,,53.8421438875991,78.13087656568227,17.33358883658144,0.0,51.10653743962854,2025-04-08,top_daily_pnl,-9
2025-03-26,0.177367981990268,0.1358617583148465,0.1257452740946063,0.1935675164529885,0.22847059365482,-0.0161995344627205,,,,,237.0,True,-0.057705758138142,-0.0261772408171292,-0.0325557110468588,,0.0038257807798582,-0.011037713654482,-0.0350008097123808,0.0038257807798582,0.0350008097123808,0.0562706511564166,0.063730456312913,,0.2754935168239316,-0.0463578883572149,0.0188325947935819,-1.7013024095388758,,,,,,,23,6300.0,,,,,60.12470903920034,71.49471420849935,12.191787260799453,0.0,52.9159162032897,2025-04-08,top_daily_pnl,-8
2025-03-27,0.1786012984565794,0.1423357631185285,0.1191959631330908,0.1931447359673303,0.2269750492523814,-0.0145434375107509,,,,,238.0,True,-0.0508089728488018,-0.0083874895007035,-0.0290411408233012,,-0.0009694221748487,-0.00496430914744,-0.0315675486128487,0.0009694221748487,0.0315675486128487,0.0459404731712351,0.063730456312913,,0.2610452084866986,-0.0472823701671111,0.0178449158837301,-1.6976329589959358,,,,,,,22,6300.0,,,,,59.089648444219335,70.06588450499758,14.947972582930753,0.0,52.61781875193517,2025-04-08,top_daily_pnl,-7
2025-03-28,0.1874461372540059,0.0888383513473136,0.1168928058936404,0.1874768844306896,0.2268566366154395,-3.07471766837486e-05,,,,,239.0,True,-0.0986385330833759,-0.014736632092424,-0.0320928636681898,,-0.0095508500748131,-0.0067254454971625,-0.0214327095416815,0.0095508500748131,0.0214327095416815,0.0268460749900214,0.063730456312913,,0.1188369361173122,-0.0563816334132764,0.008123631692714,-1.579155287457718,,,,,,,21,6300.0,,,,,50.01921698542734,88.11630638826878,22.366511607873253,0.0,50.00553449180308,2025-04-08,top_daily_pnl,-6
2025-03-31,0.1919786924194481,0.0880597831186183,0.1092655252171158,0.1881153935197646,0.2267727785960749,0.0038632988996834,,,,,240.0,True,-0.1000556104011463,-0.0145444917596591,-0.0302685527649496,,-0.0066481275194344,-0.0170892624055122,-0.0210196899499668,0.0066481275194344,0.0210196899499668,0.0407836905409397,0.0812557747638433,,0.1662622919951034,-0.0626549286440253,0.0135097713500744,-1.1767046978168256,,,,,,,18,6200.0,,,,,47.58543818769784,83.37377080048965,19.205311101707437,0.0,49.30460619805698,2025-04-08,top_daily_pnl,-5
