policy,group,group_value,trade_count,win_rate,avg_return,median_return,avg_net_pnl,total_net_pnl,max_loss,max_win,profit_factor,top_5_wins_to_total_pnl,expected_shortfall_5pct,avg_exit_day
stop_loss_50pct,dte_bucket,15-21,130,0.3230769230769231,0.011953109429887716,-0.13838531585545955,-307.6892307692272,-39999.59999999954,-59174.399999999994,53569.4,0.9268495944958167,-5.288070380703869,-18675.47142857142,4.976923076923077
stop_loss_50pct,dte_bucket,22-30,192,0.3489583333333333,0.08115086330366326,-0.08732853080819569,994.1906250000038,190884.60000000073,-18722.19999999999,139300.7,1.2795736311943233,2.3462652304062153,-13349.469999999996,5.0
stop_loss_50pct,dte_bucket,31-45,77,0.4025974025974026,-0.012690832769603722,-0.059719356538671,-1627.8441558441518,-125343.9999999997,-67133.99999999999,43996.2,0.5983968426425255,-0.8015301889200939,-28514.674999999992,4.9480519480519485
stop_loss_50pct,dte_bucket,7-10,27,0.37037037037037035,-0.02293949477875317,-0.340308818601294,311.2962962962986,8405.000000000062,-17963.999999999996,63935.30000000001,1.0577695390602504,16.544568709101608,-15355.649999999998,5.0
take_profit_100pct,dte_bucket,10-14,44,0.20454545454545456,-0.13040205693662701,-0.2663049900150358,-2939.5363636363613,-129339.5999999999,-20319.6,29185.199999999993,0.5045090049848066,-0.8824257999870115,-15421.299999999994,4.954545454545454
take_profit_100pct,dte_bucket,15-21,130,0.3384615384615385,0.012075863145925516,-0.13557040076020926,-255.07230769230452,-33159.39999999959,-97513.49999999997,46551.6,0.9423628929901516,-5.262945047256651,-24152.485714285704,4.846153846153846
take_profit_100pct,dte_bucket,22-30,192,0.3489583333333333,-0.002624942006280782,-0.08732853080819569,-776.228124999996,-149035.79999999923,-18783.399999999998,30511.8,0.7820045730012728,-0.951887398866586,-13438.909999999994,4.9375
take_profit_100pct,dte_bucket,31-45,77,0.4025974025974026,-0.013415657591756272,-0.059719356538671,-1725.1649350649311,-132837.6999999997,-74627.69999999998,43996.2,0.5843662821477166,-0.7563139078740465,-30388.09999999999,5.0
take_profit_100pct,dte_bucket,7-10,27,0.37037037037037035,-0.08886130007656085,-0.340308818601294,-1341.9740740740726,-36233.29999999996,-17963.999999999996,28341.000000000004,0.7577293221117555,-2.718052178520867,-15355.649999999998,5.0
take_profit_100pct_or_stop_loss_50pct,dte_bucket,10-14,44,0.20454545454545456,-0.12705408759184353,-0.2663049900150358,-2841.5090909090886,-125026.39999999989,-17085.0,29185.199999999993,0.5129853536927392,-0.9128680022779196,-14343.099999999997,4.954545454545454
take_profit_100pct_or_stop_loss_50pct,dte_bucket,15-21,130,0.3384615384615385,0.014567786628429382,-0.13557040076020926,39.84384615384904,5179.700000000375,-59174.399999999994,46551.6,1.009646085483049,33.69231808791771,-18675.47142857142,4.823076923076923
take_profit_100pct_or_stop_loss_50pct,dte_bucket,22-30,192,0.3489583333333333,-0.0024947409516289467,-0.08732853080819569,-771.5697916666628,-148141.39999999927,-18722.19999999999,30511.8,0.7830289655204745,-0.9576343952467083,-13349.469999999996,4.9375
take_profit_100pct_or_stop_loss_50pct,dte_bucket,31-45,77,0.4025974025974026,-0.012690832769603722,-0.059719356538671,-1627.8441558441518,-125343.9999999997,-67133.99999999999,43996.2,0.5983968426425255,-0.8015301889200939,-28514.674999999992,4.9480519480519485
take_profit_100pct_or_stop_loss_50pct,dte_bucket,7-10,27,0.37037037037037035,-0.07860119619961142,-0.340308818601294,-1191.4111111111097,-32168.09999999996,-17963.999999999996,28341.000000000004,0.7789010934629353,-3.0615423354192557,-15355.649999999998,5.0
