signal_date,holding_days,event_type,classification_reason,future_index_return,future_abs_return,future_gap_return_next_open,future_rv_5d,signal_rv20,rv_expansion_ratio,call_leg_pnl,put_leg_pnl,straddle_return,iv_change
2025-02-10,5,noise_theta_decay,muted realized move or negative straddle return,0.0114351761377029,0.0114351761377029,-0.000165267243525,0.1604588423483932,0.2745128094247381,0.5845222402723085,-10.200000000000003,-86.0,-0.4155839202624019,
2025-02-11,1,noise_theta_decay,muted realized move or negative straddle return,0.0152559203546769,0.0152559203546769,-0.0028723587232338,0.2401522439805538,0.2714100773704785,0.8848317140882822,44.20000000000002,-51.400000000000006,-0.0437981034995958,
2025-02-11,3,noise_theta_decay,muted realized move or negative straddle return,0.0094764058243985,0.0094764058243985,-0.0028723587232338,0.2401522439805538,0.2714100773704785,0.8848317140882822,0.8000000000000114,-66.0,-0.316461377821245,
2025-02-11,5,noise_theta_decay,muted realized move or negative straddle return,-0.0077600243185412,0.0077600243185412,-0.0028723587232338,0.2401522439805538,0.2714100773704785,0.8848317140882822,-63.99999999999999,-28.0,-0.4424506149215933,
2025-02-14,1,noise_theta_decay,muted realized move or negative straddle return,0.0052379847794017,0.0052379847794017,0.005794024469683,0.2819893112725777,0.2708157824338918,1.0412587801872788,-22.19999999999999,13.800000000000011,-0.03243921011492,
2025-02-14,3,noise_theta_decay,muted realized move or negative straddle return,0.0063523045777578,0.0063523045777578,0.005794024469683,0.2819893112725777,0.2708157824338918,1.0412587801872788,-20.799999999999983,-9.599999999999994,-0.0913388708162807,
2025-02-14,5,trend_vol_expansion,large future move without single-leg shock dominance,0.0320689242129872,0.0320689242129872,0.005794024469683,0.2819893112725777,0.2708157824338918,1.0412587801872788,74.60000000000002,-76.6,-0.0153047633654331,
2025-02-17,1,noise_theta_decay,muted realized move or negative straddle return,-0.0221963447393961,0.0221963447393961,-0.0027515114145584,0.2834674689920025,0.2712704970580903,1.044962397555899,-49.19999999999999,46.0,-0.01834939828957,
2025-02-17,3,noise_theta_decay,muted realized move or negative straddle return,0.0084132685516085,0.0084132685516085,-0.0027515114145584,0.2834674689920025,0.2712704970580903,1.044962397555899,0.4000000000000057,-48.0,-0.1348875980648189,
2025-02-17,5,trend_vol_expansion,large future move without single-leg shock dominance,0.0290465316784551,0.0290465316784551,-0.0027515114145584,0.2834674689920025,0.2712704970580903,1.044962397555899,54.400000000000006,-105.6,-0.1443366412898391,
2025-02-18,1,noise_theta_decay,default muted/noise bucket,0.0238338832504252,0.0238338832504252,-0.0011635687768655,0.181010843662271,0.283279184820803,0.6389839189094497,68.0,-61.19999999999999,0.0092960014108988,
2025-02-18,3,up_shock,positive future return with dominant call leg,0.0499972322341177,0.0499972322341177,-0.0011635687768655,0.181010843662271,0.283279184820803,0.6389839189094497,179.20000000000002,-112.79999999999998,0.1779837234638701,
2025-02-18,5,up_shock,positive future return with dominant call leg,0.047750538981703,0.047750538981703,-0.0011635687768655,0.181010843662271,0.283279184820803,0.6389839189094497,131.4,-108.79999999999998,0.0540152297403776,
2025-02-19,1,noise_theta_decay,muted realized move or negative straddle return,0.007296666676738,0.007296666676738,9.603199730801038e-05,0.1414981911538871,0.2698869824860774,0.5242868324009904,4.599999999999994,-19.599999999999994,-0.053045856036128,
2025-02-19,3,trend_vol_expansion,large future move without single-leg shock dominance,0.0279070828805909,0.0279070828805909,9.603199730801038e-05,0.1414981911538871,0.2698869824860774,0.5242868324009904,58.599999999999994,-77.19999999999999,-0.0633888017833062,
2025-02-19,5,trend_vol_expansion,large future move without single-leg shock dominance,0.0375090422577362,0.0375090422577362,9.603199730801038e-05,0.1414981911538871,0.2698869824860774,0.5242868324009904,85.6,-106.6,-0.0702840989480916,
2025-02-20,1,noise_theta_decay,default muted/noise bucket,0.0181253695389012,0.0181253695389012,0.0020926480921843,0.1623341546548909,0.2456792191274962,0.6607565557697697,68.80000000000001,-54.8,0.0329621243627067,
2025-02-20,3,noise_theta_decay,muted realized move or negative straddle return,0.0159468729413545,0.0159468729413545,0.0020926480921843,0.1623341546548909,0.2456792191274962,0.6607565557697697,35.400000000000006,-43.0,-0.0332455370207783,
2025-02-20,5,trend_vol_expansion,large future move without single-leg shock dominance,0.0260664667923598,0.0260664667923598,0.0020926480921843,0.1623341546548909,0.2456792191274962,0.6607565557697697,68.0,-71.0,-0.0191457572817028,
2025-02-21,1,trend_vol_expansion,future RV expanded versus signal RV20,0.002294166096999,0.002294166096999,0.0008265020375539,0.2924742013793631,0.2131689248956658,1.3720301939999593,-15.400000000000006,14.200000000000017,-0.0135657682373283,
2025-02-21,3,trend_vol_expansion,future RV expanded versus signal RV20,0.011656868258602,0.011656868258602,0.0008265020375539,0.2924742013793631,0.2131689248956658,1.3720301939999593,3.0,-24.19999999999999,-0.0738244262558176,
2025-02-21,5,trend_vol_expansion,future RV expanded versus signal RV20,-0.0277256910086864,0.0277256910086864,0.0008265020375539,0.2924742013793631,0.2131689248956658,1.3720301939999593,-78.0,83.4,0.0063195889087732,
2025-02-24,1,gap_event,next-open gap exceeded threshold,-0.0044237308233796,0.0044237308233796,-0.0146576973304629,0.2897089354786365,0.210707741533871,1.374932564744263,14.0,-44.400000000000006,-0.0920493006869633,
2025-02-24,3,gap_event,next-open gap exceeded threshold,0.0054929565153962,0.0054929565153962,-0.0146576973304629,0.2897089354786365,0.210707741533871,1.374932564744263,32.0,-83.60000000000002,-0.1493025869018246,
2025-02-24,5,gap_event,next-open gap exceeded threshold,-0.0294481602673629,0.0294481602673629,-0.0146576973304629,0.2897089354786365,0.210707741533871,1.374932564744263,-38.199999999999996,36.19999999999999,-0.0153515021727151,
2025-02-25,1,trend_vol_expansion,future RV expanded versus signal RV20,0.0138261657918532,0.0138261657918532,0.002482103600127,0.3212785405670924,0.2124049301514921,1.5125757219380414,24.19999999999999,-28.400000000000006,-0.0232949501529579,
2025-02-25,3,down_shock,negative future return with dominant put leg,-0.0256408415638653,0.0256408415638653,0.002482103600127,0.3212785405670924,0.2124049301514921,1.5125757219380414,-56.80000000000001,79.19999999999999,0.0612214920263891,
2025-02-25,5,trend_vol_expansion,future RV expanded versus signal RV20,-0.0120894360350586,0.0120894360350586,0.002482103600127,0.3212785405670924,0.2124049301514921,1.5125757219380414,-58.60000000000001,27.0,-0.1103532402173982,
2025-02-26,1,trend_vol_expansion,future RV expanded versus signal RV20,-0.0038126997528679,0.0038126997528679,0.0003686159491889,0.3015867900816981,0.2014589915466264,1.497013301647039,-8.200000000000003,7.199999999999989,-0.0130833175892687,
2025-02-26,3,down_shock,negative future return with dominant put leg,-0.0384304427911342,0.0384304427911342,0.0003686159491889,0.3015867900816981,0.2014589915466264,1.497013301647039,-78.4,127.0,0.1423168965300083,
2025-02-26,5,trend_vol_expansion,future RV expanded versus signal RV20,-0.0193379605440539,0.0193379605440539,0.0003686159491889,0.3015867900816981,0.2014589915466264,1.497013301647039,-65.8,44.0,-0.0782511493167076,
2025-02-27,1,down_shock,negative future return with dominant put leg,-0.0352504714148489,0.0352504714148489,-0.005942937320961,0.3501948774471913,0.204119542683402,1.7156362043704865,-40.0,94.4,0.1540531205119352,
2025-02-27,3,trend_vol_expansion,future RV expanded versus signal RV20,-0.0218327167990189,0.0218327167990189,-0.005942937320961,0.3501948774471913,0.204119542683402,1.7156362043704865,-48.8,35.00000000000003,-0.0515540446367428,
2025-02-27,5,trend_vol_expansion,future RV expanded versus signal RV20,0.0054528557379862,0.0054528557379862,-0.005942937320961,0.3501948774471913,0.204119542683402,1.7156362043704865,11.0,-96.6,-0.2680143739281665,
2025-02-28,1,noise_theta_decay,muted realized move or negative straddle return,0.0005185140271177,0.0005185140271177,0.0032902906992526,0.1599316835374888,0.2505016387375377,0.6384456578547844,-27.400000000000006,6.799999999999983,-0.0773941140856562,
2025-02-28,3,noise_theta_decay,muted realized move or negative straddle return,0.0203843488216242,0.0203843488216242,0.0032902906992526,0.1599316835374888,0.2505016387375377,0.6384456578547844,1.5999999999999943,-55.400000000000006,-0.1860900523835845,
2025-02-28,5,trend_vol_expansion,large future move without single-leg shock dominance,0.0378516834585813,0.0378516834585813,0.0032902906992526,0.1599316835374888,0.2505016387375377,0.6384456578547844,75.0,-119.60000000000001,-0.1559694911684958,
2025-03-03,1,noise_theta_decay,muted realized move or negative straddle return,0.0133825657610706,0.0133825657610706,-0.0087410878917936,0.1561363648493074,0.2467897024300797,0.6326696912872362,34.80000000000001,-62.79999999999998,-0.1062719757709019,
2025-03-03,3,trend_vol_expansion,large future move without single-leg shock dominance,0.0416504540667654,0.0416504540667654,-0.0087410878917936,0.1561363648493074,0.2467897024300797,0.6326696912872362,141.4,-147.39999999999998,-0.0305906188307935,
2025-03-03,5,trend_vol_expansion,large future move without single-leg shock dominance,0.0394191285072234,0.0394191285072234,-0.0087410878917936,0.1561363648493074,0.2467897024300797,0.6326696912872362,100.4,-144.6,-0.1620009749722545,
2025-03-04,1,noise_theta_decay,muted realized move or negative straddle return,0.0063874926177258,0.0063874926177258,0.0012274861580836,0.148585842441784,0.247238379578868,0.6009821076115965,4.3999999999999915,-18.799999999999983,-0.0616424765223917,
2025-03-04,3,noise_theta_decay,muted realized move or negative straddle return,0.0236152236470217,0.0236152236470217,0.0012274861580836,0.148585842441784,0.247238379578868,0.6009821076115965,53.999999999999986,-102.0,-0.1822576746434614,
2025-03-04,5,trend_vol_expansion,large future move without single-leg shock dominance,0.0305312624707483,0.0305312624707483,0.0012274861580836,0.148585842441784,0.247238379578868,0.6009821076115965,71.8,-123.19999999999999,-0.1944627839771411,
2025-03-05,1,noise_theta_decay,muted realized move or negative straddle return,0.0213705900547291,0.0213705900547291,0.0062395312958865,0.1507406631268673,0.2416764157452847,0.6237293062378941,58.599999999999994,-67.20000000000002,-0.0426728769679658,
2025-03-05,3,noise_theta_decay,muted realized move or negative straddle return,0.019182706111074,0.019182706111074,0.0062395312958865,0.1507406631268673,0.2416764157452847,0.6237293062378941,17.599999999999994,-61.400000000000006,-0.1766073552299991,
2025-03-05,5,trend_vol_expansion,large future move without single-leg shock dominance,0.0263714676402264,0.0263714676402264,0.0062395312958865,0.1507406631268673,0.2416764157452847,0.6237293062378941,59.79999999999998,-100.80000000000001,-0.1659534762773375,
2025-03-06,1,noise_theta_decay,muted realized move or negative straddle return,-0.0041632318771844,0.0041632318771844,-0.0034030295864659,0.1287495334378952,0.2378311145866872,0.5413485685489112,-9.0,-17.19999999999999,-0.1116730075114622,
2025-03-06,3,noise_theta_decay,muted realized move or negative straddle return,0.0025651222849325,0.0025651222849325,-0.0034030295864659,0.1287495334378952,0.2378311145866872,0.5413485685489112,-0.7999999999999972,-45.599999999999994,-0.1901004780021461,
2025-03-06,5,noise_theta_decay,muted realized move or negative straddle return,-0.0104239481640553,0.0104239481640553,-0.0034030295864659,0.1287495334378952,0.2378311145866872,0.5413485685489112,-39.4,-25.19999999999999,-0.2607628524046433,
2025-03-07,1,noise_theta_decay,muted realized move or negative straddle return,0.0020295755938923,0.0020295755938923,0.0017307940384136,0.178360322333297,0.2403133158699275,0.7421990815932842,-16.0,9.0,-0.0402137782702209,
2025-03-07,3,noise_theta_decay,muted realized move or negative straddle return,0.00909734825223,0.00909734825223,0.0017307940384136,0.178360322333297,0.2403133158699275,0.7421990815932842,13.200000000000003,-46.8,-0.1552151904234286,
2025-03-07,5,noise_theta_decay,muted realized move or negative straddle return,0.009743161418948,0.009743161418948,0.0017307940384136,0.178360322333297,0.2403133158699275,0.7421990815932842,25.799999999999997,-83.6,-0.2598405353146928,
2025-03-10,1,gap_event,next-open gap exceeded threshold,0.0047173331891829,0.0047173331891829,-0.0126864512923494,0.1784675551968619,0.2261232274998473,0.7892491062068464,38.0,-80.20000000000002,-0.1765375673466796,
2025-03-10,3,gap_event,next-open gap exceeded threshold,-0.0082996209537763,0.0082996209537763,-0.0126864512923494,0.1784675551968619,0.2261232274998473,0.7892491062068464,-0.6000000000000014,-59.80000000000001,-0.2483832829473048,
2025-03-10,5,gap_event,next-open gap exceeded threshold,0.0105188298217788,0.0105188298217788,-0.0126864512923494,0.1784675551968619,0.2261232274998473,0.7892491062068464,36.2,-142.60000000000002,-0.4299713553444896,
2025-03-11,1,noise_theta_decay,muted realized move or negative straddle return,0.0023251554119083,0.0023251554119083,0.0051682958256806,0.1774939005729112,0.2221858767906315,0.7988532085689942,-6.600000000000001,-24.0,-0.1383211063327429,
2025-03-11,3,noise_theta_decay,muted realized move or negative straddle return,0.0029666344365226,0.0029666344365226,0.0051682958256806,0.1774939005729112,0.2221858767906315,0.7988532085689942,1.2000000000000028,-66.2,-0.2826334429547178,
2025-03-11,5,noise_theta_decay,muted realized move or negative straddle return,0.0091872165569113,0.0091872165569113,0.0051682958256806,0.1774939005729112,0.2221858767906315,0.7988532085689942,-13.600000000000001,-98.4,-0.4798043679905557,
2025-03-14,1,noise_theta_decay,muted realized move or negative straddle return,0.0027993185445631,0.0027993185445631,0.0022294353120366,0.1508579095850584,0.2195697480988794,0.6870614503648388,-12.400000000000006,8.599999999999994,-0.0196018368904578,
2025-03-14,3,noise_theta_decay,muted realized move or negative straddle return,-0.0009882561717654,0.0009882561717654,0.0022294353120366,0.1508579095850584,0.2195697480988794,0.6870614503648388,-22.0,-0.20000000000001705,-0.0663358425930888,
2025-03-14,5,trend_vol_expansion,large future move without single-leg shock dominance,-0.0251948560703193,0.0251948560703193,0.0022294353120366,0.1508579095850584,0.2195697480988794,0.6870614503648388,-81.8,89.59999999999997,0.0098609058351138,
2025-03-17,1,noise_theta_decay,muted realized move or negative straddle return,0.0033933648584265,0.0033933648584265,0.0023487891576463,0.1335838514663445,0.2183839462847142,0.6116926346416826,-0.19999999999998863,-9.800000000000011,-0.035854219223089,
2025-03-17,3,noise_theta_decay,muted realized move or negative straddle return,-0.0082711219730647,0.0082711219730647,0.0023487891576463,0.1335838514663445,0.2183839462847142,0.6116926346416826,-30.599999999999994,14.800000000000011,-0.0508785220938737,
2025-03-17,5,down_shock,negative future return with dominant put leg,-0.0347859506063031,0.0347859506063031,0.0023487891576463,0.1335838514663445,0.2183839462847142,0.6116926346416826,-92.19999999999999,124.0,0.0724243773284287,
2025-03-18,1,noise_theta_decay,muted realized move or negative straddle return,-0.0071461171610458,0.0071461171610458,-0.0032321896872927,0.0969069349605336,0.2171195088213104,0.4463299290175169,-21.80000000000001,5.799999999999983,-0.0512453374420908,
2025-03-18,3,trend_vol_expansion,large future move without single-leg shock dominance,-0.031203508726345,0.031203508726345,-0.0032321896872927,0.0969069349605336,0.2171195088213104,0.4463299290175169,-81.60000000000001,95.59999999999997,0.026182953843919,
2025-03-18,5,down_shock,negative future return with dominant put leg,-0.0455483298414866,0.0455483298414866,-0.0032321896872927,0.0969069349605336,0.2171195088213104,0.4463299290175169,-105.00000000000001,144.39999999999998,0.0917389071327409,
2025-03-19,1,noise_theta_decay,muted realized move or negative straddle return,-0.0045111589425265,0.0045111589425265,-0.001958405659185,0.1358617583148487,0.2197447572701178,0.6182707610532103,-12.400000000000006,-2.599999999999966,-0.0488877061989475,
2025-03-19,3,down_shock,negative future return with dominant put leg,-0.0311265138159811,0.0311265138159811,-0.001958405659185,0.1358617583148487,0.2197447572701178,0.6182707610532103,-74.0,106.60000000000002,0.0746738254193115,
2025-03-19,5,down_shock,negative future return with dominant put leg,-0.0350008097123808,0.0350008097123808,-0.001958405659185,0.1358617583148487,0.2197447572701178,0.6182707610532103,-86.6,109.60000000000002,0.0497538526559651,
2025-03-20,1,noise_theta_decay,muted realized move or negative straddle return,-0.019808747350293,0.019808747350293,-0.0041487897651901,0.1423357631185306,0.2015322254680339,0.7062680064588839,-62.0,56.39999999999998,-0.0253510226644554,
2025-03-20,3,trend_vol_expansion,large future move without single-leg shock dominance,-0.0343222889501406,0.0343222889501406,-0.0041487897651901,0.1423357631185306,0.2015322254680339,0.7062680064588839,-92.6,93.80000000000001,-0.0066500829187394,
2025-03-20,5,trend_vol_expansion,large future move without single-leg shock dominance,-0.0315675486128487,0.0315675486128487,-0.0041487897651901,0.1423357631185306,0.2015322254680339,0.7062680064588839,-97.4,62.19999999999999,-0.1067551133222774,
2025-03-21,1,noise_theta_decay,muted realized move or negative straddle return,-0.0070672102942248,0.0070672102942248,-0.0003193918581693,0.088838351347317,0.2022135165231137,0.4393294418435302,-22.799999999999997,17.0,-0.0277282319054879,
2025-03-21,3,noise_theta_decay,muted realized move or negative straddle return,-0.011037713654482,0.011037713654482,-0.0003193918581693,0.088838351347317,0.2022135165231137,0.4393294418435302,-42.0,15.599999999999994,-0.0908707237804782,
2025-03-21,5,noise_theta_decay,muted realized move or negative straddle return,-0.0214327095416815,0.0214327095416815,-0.0003193918581693,0.088838351347317,0.2022135165231137,0.4393294418435302,-58.400000000000006,41.80000000000001,-0.0608320625972304,
2025-03-24,1,noise_theta_decay,muted realized move or negative straddle return,-0.0077947233396848,0.0077947233396848,-0.0007118486033421,0.0880597831186217,0.2026598852794238,0.43452004819407875,-13.0,12.400000000000006,-0.0118348612268603,
2025-03-24,3,noise_theta_decay,muted realized move or negative straddle return,-0.00496430914744,0.00496430914744,-0.0007118486033421,0.0880597831186217,0.2026598852794238,0.43452004819407875,-15.200000000000003,-17.0,-0.1110911180139909,
2025-03-24,5,noise_theta_decay,default muted/noise bucket,-0.0210196899499668,0.0210196899499668,-0.0007118486033421,0.0880597831186217,0.2026598852794238,0.43452004819407875,-46.8,50.60000000000002,0.001985630224512,
2025-03-25,1,noise_theta_decay,muted realized move or negative straddle return,0.0038257807798582,0.0038257807798582,-0.0021289498049847,0.1024060062901575,0.1931378641987717,0.5302223192484116,-3.0,-14.400000000000006,-0.0693532338308456,
2025-03-25,3,noise_theta_decay,muted realized move or negative straddle return,-0.0067254454971625,0.0067254454971625,-0.0021289498049847,0.1024060062901575,0.1931378641987717,0.5302223192484116,-24.0,5.599999999999994,-0.0727671984903069,
2025-03-25,5,noise_theta_decay,muted realized move or negative straddle return,-0.008125846440687,0.008125846440687,-0.0021289498049847,0.1024060062901575,0.1931378641987717,0.5302223192484116,-41.2,4.400000000000006,-0.1355841482243952,
2025-03-26,1,noise_theta_decay,muted realized move or negative straddle return,-0.0009694221748487,0.0009694221748487,-0.0031271963125839,0.09929865749658,0.1935675164529885,0.512992362128573,13.0,-15.200000000000017,-0.0180233008419724,
2025-03-26,3,noise_theta_decay,muted realized move or negative straddle return,-0.0170892624055122,0.0170892624055122,-0.0031271963125839,0.09929865749658,0.1935675164529885,0.512992362128573,-32.0,34.19999999999999,-0.0018771966704653,
2025-03-26,5,noise_theta_decay,muted realized move or negative straddle return,-0.0091010639349961,0.0091010639349961,-0.0031271963125839,0.09929865749658,0.1935675164529885,0.512992362128573,-23.200000000000003,-10.600000000000023,-0.1339816853464331,
2025-03-27,1,noise_theta_decay,muted realized move or negative straddle return,-0.0095508500748131,0.0095508500748131,-0.0003087173464212,0.1210670662843728,0.1931447359673303,0.6268204291358519,-24.0,28.599999999999994,0.0071067881565954,
2025-03-27,3,noise_theta_decay,muted realized move or negative straddle return,-0.0109472675283563,0.0109472675283563,-0.0003087173464212,0.1210670662843728,0.1931447359673303,0.6268204291358519,-41.2,27.400000000000006,-0.0611213594946614,
2025-03-27,5,noise_theta_decay,muted realized move or negative straddle return,-0.0198315896154487,0.0198315896154487,-0.0003087173464212,0.1210670662843728,0.1931447359673303,0.6268204291358519,-60.0,42.0,-0.0766951758063614,
2025-03-28,1,trend_vol_expansion,future RV expanded versus signal RV20,-0.0066481275194344,0.0066481275194344,-0.0061844148578595,0.8475328063362308,0.1874768844306896,4.520732296730505,-12.0,4.0,-0.0382373845060411,
2025-03-28,3,trend_vol_expansion,future RV expanded versus signal RV20,0.0014249269349846,0.0014249269349846,-0.0061844148578595,0.8475328063362308,0.1874768844306896,4.520732296730505,-3.200000000000003,-40.80000000000001,-0.1655294953802416,
2025-03-28,5,down_shock,negative future return with dominant put leg,-0.1231396175697053,0.1231396175697053,-0.0061844148578595,0.8475328063362308,0.1874768844306896,4.520732296730505,-76.0,617.2,1.9036744847192613,
2025-03-31,1,trend_vol_expansion,future RV expanded versus signal RV20,0.0052733020690038,0.0052733020690038,0.0024768700621111,0.8706604641773481,0.1881153935197646,4.6283318333854,-4.400000000000006,-10.400000000000006,-0.0676381870176675,
2025-03-31,3,trend_vol_expansion,future RV expanded versus signal RV20,-0.0037567238415631,0.0037567238415631,0.0024768700621111,0.8706604641773481,0.1881153935197646,4.6283318333854,-23.200000000000003,-2.0,-0.1081756571473341,
2025-03-31,5,down_shock,negative future return with dominant put leg,-0.1118787846200671,0.1118787846200671,0.0024768700621111,0.8706604641773481,0.1881153935197646,4.6283318333854,-115.8,608.4,1.9101226152701063,
2025-04-01,1,trend_vol_expansion,future RV expanded versus signal RV20,0.0028388123634093,0.0028388123634093,-0.0010948826163588,0.9125035326114562,0.1410360848015865,6.470000453395964,5.599999999999994,-24.0,-0.0815576207015236,
2025-04-01,3,down_shock,negative future return with dominant put leg,-0.1219016015346186,0.1219016015346186,-0.0010948826163588,0.9125035326114562,0.1410360848015865,6.470000453395964,-67.2,634.0,2.195868143558936,
2025-04-01,5,down_shock,negative future return with dominant put leg,-0.0969973754065791,0.0969973754065791,-0.0010948826163588,0.9125035326114562,0.1410360848015865,6.470000453395964,-76.2,550.5999999999999,1.8362746018336,
2025-04-02,1,trend_vol_expansion,future RV expanded versus signal RV20,-0.01178800606947,0.01178800606947,-0.0109865886724692,0.9554304197970248,0.1414072148784275,6.756588909684985,-13.0,15.400000000000006,-0.0003147280628486,
2025-04-02,3,down_shock,negative future return with dominant put leg,-0.11903843357731,0.11903843357731,-0.0109865886724692,0.9554304197970248,0.1414072148784275,6.756588909684985,-68.0,657.1999999999999,2.355570081466149,
2025-04-02,5,down_shock,negative future return with dominant put leg,-0.0784846455057024,0.0784846455057024,-0.0109865886724692,0.9554304197970248,0.1414072148784275,6.756588909684985,-68.8,378.0,1.2314260005729671,
2025-04-03,1,gap_event,next-open gap exceeded threshold,-0.1139424499097813,0.1139424499097813,-0.0631463600492451,0.979315148508764,0.138262652438225,7.083005650758195,-30.0,447.00000000000006,1.168949654923555,
2025-04-03,3,gap_event,next-open gap exceeded threshold,-0.0888124899548736,0.0888124899548736,-0.0631463600492451,0.979315148508764,0.138262652438225,7.083005650758195,-42.0,307.8,0.7414924236612482,
2025-04-03,5,gap_event,next-open gap exceeded threshold,-0.0549823100993557,0.0549823100993557,-0.0631463600492451,0.979315148508764,0.138262652438225,7.083005650758195,-37.6,76.19999999999999,0.0991757375316449,
2025-04-07,1,noise_theta_decay,muted realized move or negative straddle return,0.0061087146419265,0.0061087146419265,-0.0037993300648798,0.1118816039760757,0.4447181627942294,0.2515786701247082,-25.19999999999999,-161.4,-0.3645438832707862,
2025-04-07,3,trend_vol_expansion,large future move without single-leg shock dominance,0.0524234701837245,0.0524234701837245,-0.0037993300648798,0.1118816039760757,0.4447181627942294,0.2515786701247082,108.0,-295.4,-0.3660641132151143,
2025-04-07,5,trend_vol_expansion,large future move without single-leg shock dominance,0.0804308393863544,0.0804308393863544,-0.0037993300648798,0.1118816039760757,0.4447181627942294,0.2515786701247082,212.60000000000002,-334.6,-0.2417853152662788,
2025-04-08,1,gap_event,next-open gap exceeded threshold,0.0221177182595162,0.0221177182595162,-0.0164271047970558,0.1728335293576963,0.4349159989127499,0.39739519766981274,89.19999999999999,-152.0,-0.179364756598479,
2025-04-08,3,gap_event,next-open gap exceeded threshold,0.0600664674039359,0.0600664674039359,-0.0164271047970558,0.1728335293576963,0.4349159989127499,0.39739519766981274,245.0,-239.4,0.005156777420798,
2025-04-08,5,gap_event,next-open gap exceeded threshold,0.069440938077083,0.069440938077083,-0.0164271047970558,0.1728335293576963,0.4349159989127499,0.39739519766981274,281.8,-257.8,0.0547941491452818,
2025-04-11,1,gap_event,next-open gap exceeded threshold,0.0130222035200646,0.0130222035200646,0.0122487379967164,0.1507590108888562,0.4952792283182222,0.30439195158814925,-22.80000000000001,-4.599999999999994,-0.0786967342708656,
2025-04-11,3,gap_event,next-open gap exceeded threshold,-0.0045784273434034,0.0045784273434034,0.0122487379967164,0.1507590108888562,0.4952792283182222,0.30439195158814925,-64.6,38.00000000000003,-0.0766895376135036,
2025-04-11,5,gap_event,next-open gap exceeded threshold,-0.0052029552926624,0.0052029552926624,0.0122487379967164,0.1507590108888562,0.4952792283182222,0.30439195158814925,-70.4,9.800000000000011,-0.1619953955513865,
2025-04-14,1,noise_theta_decay,muted realized move or negative straddle return,-0.0041251986056743,0.0041251986056743,7.830225620564235e-06,0.1974906975655205,0.498898853306827,0.39585317997125574,-15.600000000000009,2.1999999999999886,-0.0463172078205463,
2025-04-14,3,noise_theta_decay,muted realized move or negative straddle return,-0.0166644545577655,0.0166644545577655,7.830225620564235e-06,0.1974906975655205,0.498898853306827,0.39585317997125574,-34.80000000000001,19.0,-0.0528306930260975,
2025-04-14,5,noise_theta_decay,muted realized move or negative straddle return,0.0023762124683393,0.0023762124683393,7.830225620564235e-06,0.1974906975655205,0.498898853306827,0.39585317997125574,0.39999999999997726,-65.4,-0.1863571397398971,
2025-04-15,1,noise_theta_decay,default muted/noise bucket,-0.0133040614649715,0.0133040614649715,-0.0028454715284941,0.1938320537758524,0.4976787477362255,0.3894722341621572,-19.0,27.600000000000023,0.0137404242006441,
2025-04-15,3,noise_theta_decay,muted realized move or negative straddle return,-0.013923114947398,0.013923114947398,-0.0028454715284941,0.1938320537758524,0.4976787477362255,0.3894722341621572,-24.80000000000001,-0.5999999999999943,-0.0799203758613719,
2025-04-15,5,noise_theta_decay,muted realized move or negative straddle return,0.0059661023621022,0.0059661023621022,-0.0028454715284941,0.1938320537758524,0.4976787477362255,0.3894722341621572,16.400000000000006,-83.6,-0.1950680653493797,
2025-04-16,1,noise_theta_decay,muted realized move or negative straddle return,0.0007224761916513,0.0007224761916513,-0.0056646664432009,0.1445054742351665,0.4975420989641167,0.29043868757242264,8.800000000000011,-29.0,-0.0670576301814739,
2025-04-16,3,noise_theta_decay,muted realized move or negative straddle return,0.0200998123847968,0.0200998123847968,-0.0056646664432009,0.1445054742351665,0.4975420989641167,0.29043868757242264,54.80000000000001,-96.79999999999998,-0.1286883685513037,
2025-04-16,5,trend_vol_expansion,large future move without single-leg shock dominance,0.0255743616319026,0.0255743616319026,-0.0056646664432009,0.1445054742351665,0.4975420989641167,0.29043868757242264,78.19999999999999,-123.6,-0.1383005020585252,
2025-04-17,1,noise_theta_decay,muted realized move or negative straddle return,-0.0013489020986653,0.0013489020986653,-0.0011055448849527,0.1838614777623167,0.4971136846490415,0.36985800922402995,-12.0,-6.800000000000011,-0.0660471002432083,
2025-04-17,3,noise_theta_decay,muted realized move or negative straddle return,0.018793937677435,0.018793937677435,-0.0011055448849527,0.1838614777623167,0.4971136846490415,0.36985800922402995,46.19999999999999,-77.20000000000002,-0.1024503762081697,
2025-04-17,5,noise_theta_decay,muted realized move or negative straddle return,0.0138561203174778,0.0138561203174778,-0.0011055448849527,0.1838614777623167,0.4971136846490415,0.36985800922402995,36.80000000000001,-81.4,-0.1430310772838637,
2025-04-18,1,noise_theta_decay,muted realized move or negative straddle return,0.0207402252682666,0.0207402252682666,-0.0008685308533967,0.1802673083125425,0.4962054681620218,0.36329166016703657,63.80000000000001,-66.4,-0.018232518232518,
2025-04-18,3,trend_vol_expansion,large future move without single-leg shock dominance,0.0262182114063771,0.0262182114063771,-0.0008685308533967,0.1802673083125425,0.4962054681620218,0.36329166016703657,87.19999999999999,-93.20000000000002,-0.0290631783169097,
2025-04-18,5,noise_theta_decay,muted realized move or negative straddle return,0.0184878238233263,0.0184878238233263,-0.0008685308533967,0.1802673083125425,0.4962054681620218,0.36329166016703657,56.0,-87.60000000000001,-0.1106116777758569,
