signal_date,atm_iv,rv5,rv10,rv20,rv60,iv_minus_rv20,iv_rank,iv_percentile,iv_zscore_252,winsorized_iv_rank_252,iv_lookback_count,is_iv_warmup,rv5_minus_rv20,rv20_change_5d,rv20_change_10d,rv20_percentile_252,ret_1d,ret_3d,ret_5d,abs_ret_1d,abs_ret_5d,high_low_range_5d,high_low_range_10d,range_percentile_252,close_position_20d_range,distance_to_20d_high,distance_to_20d_low,underlying_volume_zscore_20d,option_total_volume,option_total_open_interest,call_volume,put_volume,put_call_volume_ratio,put_call_oi_ratio,signal_call_close,signal_put_close,signal_call_volume,signal_put_volume,signal_call_open_interest,signal_put_open_interest,signal_straddle_close,signal_straddle_premium_to_spot,entry_call_open,entry_put_open,entry_straddle_open,exit_call_close,exit_put_close,exit_straddle_close,signal_call_bid,signal_call_ask,signal_put_bid,signal_put_ask,call_bid_ask_spread,put_bid_ask_spread,dte,strike,straddle_close_price,straddle_premium_to_spot,call_close,put_close,valuation_score,compression_score,trigger_score,liquidity_score,old_vol_long_score
2025-04-02,0.186557837717555,0.09929865749657713,0.12062412475137928,0.14140721487842758,0.22628612103488718,0.04515062283912741,,,,,242.0,True,-0.04210855738185046,-0.05216030157456095,-0.07833754239169022,,0.0028388123634093265,0.0014249269349846383,-0.009101063934996101,0.0028388123634093265,0.009101063934996101,0.040783690540939777,0.0736730667984884,,0.26763206445422444,-0.05503704618638072,0.02174665074887483,-2.02003723935537,27132.0,10017.0,17808.0,9324.0,0.5235849056603774,0.59480974367139,86.8,149.2,17808.0,9324.0,6281.0,3736.0,236.0,0.037596061321916,75.0,171.6,246.6,62.0,187.0,249.0,,,,,,,16,6300.0,236.0,0.037596061321916,86.8,149.2,46.22704592784268,65.78202579701525,24.266503415788762,100.0,46.87288788895707
2025-04-03,0.1895214881567334,0.12106706628437039,0.12619354157951654,0.13826265243822503,0.22619484866635545,0.051258835718508367,,,,,243.0,True,-0.017195586153854636,-0.05488208352910531,-0.06326957302980887,,-0.011788006069470058,-0.0037567238415631143,-0.01983158961544873,0.011788006069470058,0.01983158961544873,0.03469501311883105,0.06317269564287464,,0.11940437533928658,-0.06617627522136005,0.009702295028386487,-1.249335594711328,42115.0,9542.0,19000.0,23115.0,1.216578947368421,1.0233248515691264,101.8,127.0,19000.0,23115.0,4716.0,4826.0,228.8,0.0368838498872447,50.0,300.2,350.2,20.0,747.2,767.2,,,,,,,15,6200.0,228.8,0.0368838498872447,101.8,127.0,44.911738931928895,70.22439003017743,34.514696415916404,100.0,45.77340957066849
2025-04-07,0.556887922440326,0.8475328063362304,0.5970582058742141,0.44471816279422943,0.33290011891582016,0.1121697596460966,,,,,244.0,True,0.40281464354200097,0.25724127836353977,0.24250464627111568,,-0.11394244990978131,-0.1219016015346186,-0.12313961756970537,0.11394244990978131,0.12313961756970537,0.16169010889142,0.17932387905426017,,0.0489375630546222,-0.17257843820651553,0.010848737052118418,1.0564333365072698,18564.0,3423.0,1819.0,16745.0,9.205607476635514,3.1043165467625897,165.0,344.8,1819.0,16745.0,834.0,2589.0,509.8,0.0927508986857991,181.0,340.0,521.0,155.8,178.6,334.4,,,,,,,11,5500.0,509.8,0.0927508986857991,165.0,344.8,0.0,45.10624369453778,81.78858381515622,100.0,45.0
2025-04-08,0.3804115111616233,0.8706604641773477,0.6057409780448236,0.43491599891274996,0.3326276311858151,-0.05450448775112665,,,,,245.0,True,0.4357444652645977,0.24680060539298532,0.23225611363332613,,0.006108714641926527,-0.11903843357731003,-0.11187878462006717,0.006108714641926527,0.11187878462006717,0.16413488813127808,0.1784316283600209,,0.08545602053348145,-0.16752395599694192,0.019164052065209214,1.8120204948078378,30397.0,4487.0,12029.0,18368.0,1.526976473522321,1.1376846117198667,155.8,178.6,12029.0,18368.0,2099.0,2388.0,334.4,0.0604699560791736,107.0,260.0,367.0,196.2,108.0,304.2,,,,,,,10,5500.0,334.4,0.0604699560791736,155.8,178.6,58.30768902291576,41.45439794665185,77.09552822976599,100.0,74.8108077952028
2025-04-11,0.2441741706577787,1.0458777172569702,0.7071431200212527,0.4952792283182222,0.35474963354080563,-0.2511050576604435,,,,,246.0,True,0.5505984889387481,0.35424314351663566,0.3021413641194504,,0.06006646740393595,-0.054982310099355725,-0.06347108047471894,0.06006646740393595,0.06347108047471894,0.16413488813127808,0.1784316283600209,,0.35843644890166415,-0.11752006083527466,0.08038163637784734,-0.22748733262028156,2964.0,1755.0,2228.0,736.0,0.3303411131059246,0.44801980198019803,142.6,284.0,2228.0,736.0,1212.0,543.0,426.6,0.072771468453176,160.0,234.6,394.6,137.2,230.0,367.2,,,,,,,35,5900.0,426.6,0.072771468453176,142.6,284.0,56.02377628902,14.156355109833585,57.657117756619606,100.0,85.0
2025-04-14,0.2167654410270616,1.0579741624573757,0.7126450264801061,0.49889885330682704,0.3551415256599587,-0.2821334122797654,,,,,247.0,True,0.5590753091505487,0.3574916384283995,0.3053313368538385,,0.013022203520064668,0.08043083938635442,-0.05396103738557123,0.013022203520064668,0.05396103738557123,0.16091502263135427,0.1784316283600209,,0.42117247348503806,-0.10602822746509721,0.09445058592610023,-0.3260012519077879,3417.0,2159.0,2020.0,1397.0,0.6915841584158415,0.5644927536231884,137.2,230.0,2020.0,1397.0,1380.0,779.0,367.2,0.0618335236106224,134.8,230.0,364.8,119.2,232.2,351.4,,,,,,,32,5900.0,367.2,0.0618335236106224,137.2,230.0,65.13873032448133,7.882752651496194,42.88549654940532,100.0,85.0
2025-04-15,0.2123753652796364,1.0590434968623055,0.712139186158853,0.4976787477362255,0.3505846674720446,-0.2853033824565891,,,,,248.0,True,0.56136474912608,0.35941609529800045,0.30453401176889516,,-0.004125198605674396,0.06944093807708307,-0.046625248639545314,0.004125198605674396,0.046625248639545314,0.10207600796316418,0.1715376982241965,,0.401040036738311,-0.10971603857467038,0.08993575989505853,-1.110718974698822,3468.0,2604.0,1787.0,1681.0,0.9406827084499161,0.7019607843137254,119.2,232.2,1787.0,1681.0,1530.0,1074.0,351.4,0.0594180420432867,114.4,245.0,359.4,95.4,272.6,368.0,,,,,,,31,5900.0,351.4,0.0594180420432867,119.2,232.2,67.15163163059442,9.895996326168898,29.94976227892221,100.0,85.0
2025-04-16,0.2162487020264349,0.441038492834742,0.7128146970417099,0.4975420989641167,0.3507164792303323,-0.28129339693768185,,,,,249.0,True,-0.05650360612937472,0.05282393616988729,0.31006521453342706,,-0.01330406146497154,-0.004578427343403413,0.06165902539109536,0.01330406146497154,0.06165902539109536,0.10207600796316418,0.16413488813127808,,0.33637932700778694,-0.12156043111875137,0.07543518755254408,-0.8305054279051948,9775.0,4732.0,3958.0,5817.0,1.4696816574027287,1.3695543314972458,134.0,214.4,3958.0,5817.0,1997.0,2735.0,348.4,0.0597050938521575,134.0,216.2,350.2,142.8,187.2,330.0,,,,,,,30,5800.0,348.4,0.0597050938521575,134.0,214.4,66.91242178986874,64.9052365197941,43.52326904047516,100.0,85.0
2025-04-17,0.2078903413511061,0.44714848880031294,0.7139213071235555,0.49711368464904154,0.35005199683944094,-0.2892233432979354,,,,,250.0,True,-0.049965195848728605,0.062197685736291586,0.3089982911292769,,0.0007224761916513334,-0.01666445455776555,0.05597539639511906,0.0007224761916513334,0.05597539639511906,0.04123642409174999,0.16413488813127808,,0.3398440068164428,-0.12092577944443028,0.07621216387121499,-1.170113281924464,8830.0,5395.0,4027.0,4803.0,1.1926992798609386,1.3600174978127735,142.8,187.2,4027.0,4803.0,2286.0,3109.0,330.0,0.0565110692598123,140.0,191.8,331.8,128.0,185.0,313.0,,,,,,,29,5800.0,330.0,0.0565110692598123,142.8,187.2,69.57410895015641,61.834430921992634,31.102063493042778,100.0,85.0
2025-04-18,0.2011556350984475,0.1507590108888539,0.7116616525436791,0.4962054681620218,0.34923949125001,-0.29504983306357435,,,,,251.0,True,-0.3454464572731679,0.0009262398437996366,0.35516938336043535,,-0.0013489020986653388,-0.013923114947398063,-0.005202955292662459,0.0013489020986653388,0.005202955292662459,0.03841801542388601,0.16413488813127808,,0.34598017986068924,-0.11621131273277807,0.07476045902475992,-1.259239204548636,14131.0,6414.0,7783.0,6348.0,0.8156237954516253,1.231732776617954,128.0,185.0,7783.0,6348.0,2874.0,3540.0,313.0,0.0536722916314317,125.0,185.8,310.8,188.8,119.4,308.20000000000005,,,,,,,28,5800.0,313.0,0.0536722916314317,128.0,185.0,71.93975697380692,65.40198201393108,23.417398031218834,100.0,85.0
2025-04-21,0.2089140236829016,0.19749069756551874,0.7239987481618557,0.5052041302896652,0.35195949562702333,-0.2962901066067636,0.1174462012517988,0.4642857142857143,-0.3182251432489741,0.22733848167289014,252.0,False,-0.3077134327241464,0.006305276982838115,0.3637969154112376,,0.020740225268266688,0.020099812384796856,0.0023762124683393004,0.020740225268266688,0.0023762124683393004,0.03369742521075403,0.16091502263135427,,0.4499971757855181,-0.09757537250971038,0.09705123305435914,-0.49498086229752225,17257.0,6855.0,15020.0,2237.0,0.1489347536617843,0.28853383458646614,90.6,224.2,15020.0,2237.0,5320.0,1535.0,314.79999999999995,0.052884121582813,89.4,229.8,319.20000000000005,89.4,215.8,305.20000000000005,,,,,,,25,6000.0,314.79999999999995,0.052884121582813,90.6,224.2,66.2548530889134,55.00028242144819,49.060396608849246,100.0,86.60714285714286
2025-04-22,0.1974355255210386,0.1938320537758507,0.7233589119560642,0.5054385948287112,0.35188125094608225,-0.30800306930767263,0.09869420547363719,0.3253968253968254,-0.4981563092227915,0.149545575618549,252.0,False,-0.31160654105286056,0.007759847092485728,0.36717594239048623,,-0.0005585927340375774,0.01879393767743509,0.005966102362102266,0.0005585927340375774,0.005966102362102266,0.03744817267125522,0.10207600796316418,,0.47324387599354345,-0.08917168792658114,0.09643842820670812,-0.11206816016724383,21617.0,6989.0,12284.0,9333.0,0.7597688049495278,0.8697164258962011,130.8,161.4,12284.0,9333.0,3738.0,3251.0,292.20000000000005,0.0491149203917232,150.0,150.0,300.0,150.2,133.0,283.2,,,,,,,24,5900.0,292.20000000000005,0.0491149203917232,130.8,161.4,72.9784833802596,52.675612400645655,39.99263475233218,100.0,92.85714285714286
2025-04-23,0.2004210616090094,0.14450547423516427,0.31476987935839895,0.5033934608101778,0.3462826982017874,-0.30297239920116836,0.0890116104186624,0.3611111111111111,-0.45797774609162983,0.16574849452982165,252.0,False,-0.35888798657501353,0.005851361846061054,0.05867529801594834,,0.0059285843844507635,0.026218211406377145,0.02557436163190263,0.0059285843844507635,0.02557436163190263,0.0378833382075201,0.10822657749238984,,0.5662018138555275,-0.06673432703132665,0.10293875595068602,0.24790385612409016,27770.0,8749.0,20657.0,7113.0,0.3443384809023576,0.33226739759403073,103.6,185.6,20657.0,7113.0,6567.0,2182.0,289.2,0.0483241665296897,101.0,188.6,289.6,81.2,212.4,293.6,,,,,,,23,6000.0,289.2,0.0483241665296897,103.6,185.6,72.22731489091314,56.62018138555275,51.44819554093023,100.0,91.25
2025-04-24,0.1976034755777461,0.18386147776231487,0.3294336507420109,0.5039202170681311,0.3423249045258281,-0.30631674149038496,0.07359160109824651,0.32936507936507936,-0.5057629804510165,0.14577976851344163,252.0,False,-0.3200587393058162,0.006806532419089517,0.0690042181553811,,-0.010711806785277722,-0.005402613638116005,0.013856120317477849,0.010711806785277722,0.013856120317477849,0.0378833382075201,0.04704745434416879,,0.5106958331237468,-0.07408774268947249,0.09112428910094761,-0.17444156195568983,26237.0,8069.0,12226.0,14011.0,1.1460003271716015,0.8305353901996371,121.6,154.6,12226.0,14011.0,4408.0,3661.0,276.2,0.0466516417526856,132.0,149.8,281.8,124.6,141.6,266.2,,,,,,,22,5900.0,276.2,0.0466516417526856,121.6,154.6,74.21469638078312,51.069583312374675,51.47838064483385,100.0,92.67857142857143
2025-04-25,0.1931212732224971,0.18026730831254065,0.16154020893964974,0.5042102059000868,0.3364257652454829,-0.31108893267758975,0.0660629627622693,0.23015873015873015,-0.5783667742322541,0.11501073018058554,252.0,False,-0.32394289758754613,0.008004737738064982,0.008930977581864619,,0.0032133387346993114,-0.0016489636961904974,0.018487823823326366,0.0032133387346993114,0.018487823823326366,0.03626515627836713,0.044213316435899985,0.17063492063492064,0.5303456674875568,-0.07111247296812373,0.09463044104348706,-0.17769442314530898,29301.0,8489.0,14825.0,14476.0,0.9764586846543002,0.8999552372426142,124.6,141.6,14825.0,14476.0,4468.0,4021.0,266.2,0.0448185715769003,128.2,141.6,269.79999999999995,94.0,163.4,257.4,,,,,,,21,5900.0,266.2,0.0448185715769003,124.6,141.6,78.53994700754217,63.001880478006434,47.078388187221435,100.0,97.14285714285714
2025-04-28,0.2049447275495541,0.123112297916663,0.15720550329107397,0.5042041952229761,0.3371551781124451,-0.29925946767342204,0.08592251047013082,0.43253968253968256,-0.3946081727787917,0.19028606947563317,252.0,False,-0.3810918973063131,-0.0009999350666890505,0.0053053419161490645,,-0.010513591703250613,-0.01796728270120329,-0.012697027371430303,0.010513591703250613,0.012697027371430303,0.024605002433517154,0.044213316435899985,0.007936507936507936,0.4658475870247156,-0.08087841716557898,0.08312194352040647,-0.24977020598123867,23877.0,9132.0,13185.0,10692.0,0.8109215017064847,0.7440794499618029,94.0,163.4,13185.0,10692.0,5236.0,3896.0,257.4,0.0437974342462517,92.8,167.4,260.2,102.0,134.4,236.4,,,,,,,18,5900.0,257.4,0.0437974342462517,94.0,163.4,72.36121377853742,68.67894393380203,46.81578678573898,100.0,78.03571428571428
2025-04-29,0.1932949477238208,0.13302579711337345,0.1583932613483266,0.5049711654928696,0.3359707550130656,-0.31167621776904875,0.0663546792902204,0.23412698412698413,-0.5735921130460989,0.11611644824337905,252.0,False,-0.3719453683794961,-0.00046742933584165147,0.007292417756644076,,0.004479214986631286,-0.00288767244048016,-0.007720404928146074,0.004479214986631286,0.007720404928146074,0.030370727830475452,0.044213316435899985,0.0873015873015873,0.5128521629524991,-0.07132866384811176,0.08797347956217227,-0.4819368768037034,23996.0,9472.0,14962.0,9034.0,0.6037962839192621,0.7501847745750185,102.0,134.4,14962.0,9034.0,5412.0,4060.0,236.4,0.04004484751891,105.0,129.2,234.2,122.8,114.2,237.0,,,,,,,17,5900.0,236.4,0.04004484751891,102.0,134.4,81.05974079637275,64.61342462011369,40.200456375333246,100.0,86.96428571428572
2025-04-30,0.2039238212889847,0.14052974711396535,0.14406162192921715,0.5059740987949676,0.33217525754090715,-0.3020502775059829,0.08420772086413258,0.42857142857142855,-0.40915284193267776,0.18378635602243903,252.0,False,-0.3654443516810022,0.002580637984789802,0.008431999830850856,,0.007916768105708627,0.001787153168949951,-0.005759197971227259,0.007916768105708627,0.005759197971227259,0.02541732688280751,0.0378833382075201,0.011904761904761904,0.5884593726823953,-0.05802435397729766,0.09658671330502688,-0.21419287324795375,20736.0,11037.0,15061.0,5675.0,0.37680100922913484,0.39549879883676825,77.8,169.4,15061.0,5675.0,7909.0,3128.0,247.2,0.0415454022424332,94.4,145.6,240.0,122.2,65.0,187.2,,,,,,,16,6000.0,247.2,0.0415454022424332,77.8,169.4,73.74461780182283,72.16713278200096,42.89317557620497,100.0,88.21428571428572
2025-05-06,0.1868155521705712,0.20435847979074268,0.18535404870220776,0.5152477531223759,0.3359104307781454,-0.3284322009518047,0.05547140765500989,0.1388888888888889,-0.6715465307126652,0.07486465454536159,252.0,False,-0.31088927333163324,0.011327536054244858,0.018134068473334375,,0.025681041661551163,0.03843173809147937,0.030815841613858863,0.025681041661551163,0.030815841613858863,0.045731664845423126,0.05335627445895841,0.3611111111111111,0.7600346507388547,-0.033833438167621965,0.1247482023749169,0.46300522659813703,23952.0,8640.0,17680.0,6272.0,0.3547511312217195,0.3651445726023068,69.6,111.6,17680.0,6272.0,6329.0,2311.0,181.2,0.0296906952163128,110.0,79.8,189.8,69.0,100.0,169.0,,,,,,,10,6100.0,181.2,0.0296906952163128,69.6,111.6,89.98665080575215,71.96527301221994,68.63600074804344,100.0,100.0
2025-05-16,0.1785779928843431,0.2213565185540717,0.1903864002566099,0.5149514889874687,0.33603789272051376,-0.3363734961031256,0.0416349942756464,0.09126984126984126,-0.7969074839788614,0.022419315553788104,252.0,False,-0.293594970433397,0.01074128308738187,0.018746020825446852,,-0.005703104091726807,0.0279052452177746,0.02165407097002303,0.005703104091726807,0.02165407097002303,0.045731664845423126,0.05171396840630216,0.35714285714285715,0.7209536476190535,-0.039343586639697836,0.11833364629979015,-0.7527559913524595,11906.0,9111.0,8576.0,3330.0,0.3882929104477612,0.7370829361296473,82.2,240.6,8576.0,3330.0,5245.0,3866.0,322.8,0.0531960782229543,85.2,240.6,325.8,86.8,214.8,301.6,,,,,,,35,6100.0,322.8,0.0531960782229543,82.2,240.6,78.51540627825291,69.49214793650832,29.08639685904463,100.0,100.0
2025-05-19,0.1741376635814926,0.17957968040717354,0.16691215010469632,0.515169816848076,0.33556809748056565,-0.3410321532665833,0.034176689013133116,0.04365079365079365,-0.8627062099853537,0.0,252.0,False,-0.3355901364409024,0.010965621625099842,0.009965686558410791,,0.0044858070869271405,0.024406243178180187,0.03714109202215288,0.0044858070869271405,0.03714109202215288,0.045731664845423126,0.045731664845423126,0.3531746031746032,0.766555373630331,-0.03235787857262651,0.12335027529591103,-0.5758922945575184,17403.0,9806.0,13706.0,3697.0,0.26973588209543264,0.7227687983134223,86.8,214.8,13706.0,3697.0,5692.0,4114.0,301.6,0.0494804479142079,90.0,214.8,304.8,103.6,185.4,289.0,,,,,,,32,6100.0,301.6,0.0494804479142079,86.8,214.8,82.16694692596916,72.66453813620195,35.77716763602755,100.0,100.0
2025-05-20,0.1656160453189291,0.17783314050914809,0.16846151843232576,0.5147434735694196,0.33574455239910567,-0.34912742825049053,0.019863149183551972,0.011904761904761904,-0.9903605652333881,0.0,252.0,False,-0.3369103330602715,0.009772308076550051,0.0093048787407084,,0.008314503501849035,0.007061289541939297,0.041101089660278145,0.008314503501849035,0.041101089660278145,0.041943205464258115,0.05464736503185286,0.28174603174603174,0.9877383028021037,-0.0014521309857307152,0.13269037509366188,-0.35376072512540435,20754.0,9844.0,14829.0,5925.0,0.39955492615820354,0.7587993567982848,103.6,185.4,14829.0,5925.0,5597.0,4247.0,289.0,0.0470223266237191,100.0,195.0,295.0,94.8,189.4,284.2,,,,,,,31,6100.0,289.0,0.0470223266237191,103.6,185.4,84.59077092333065,89.79101912860585,43.89213821655983,100.0,100.0
2025-05-21,0.1670604140193771,0.19241474653071294,0.16983460411096646,0.2510790239267037,0.3337715584741094,-0.08401860990732662,0.022289217599839335,0.015873015873015872,-0.9619576435292353,0.0,252.0,False,-0.05866427739599078,-0.25489507486826385,-0.25231443688347405,,-0.002251165413383327,0.010557542855349045,0.030598390428262068,0.002251165413383327,0.030598390428262068,0.026966727599921025,0.05464736503185286,0.031746031746031744,0.9687572152950064,-0.0037000274120632115,0.13014050169717883,-0.1518482984372958,17315.0,10781.0,12025.0,5290.0,0.43991683991683994,0.7861166335321405,94.8,189.4,12025.0,5290.0,6036.0,4745.0,284.2,0.046345664721013,86.8,199.0,285.8,77.4,227.4,304.8,,,,,,,30,6100.0,284.2,0.046345664721013,94.8,189.4,84.83441907033671,96.48791257146347,22.106780812054097,100.0,91.90906406903306
2025-05-22,0.1850739871931054,0.12204732756187077,0.16997520828646984,0.25762837385908716,0.3329241197196636,-0.07255438666598177,0.05254614640735791,0.14682539682539683,-0.6805363751037353,0.06983293782345208,252.0,False,-0.1355810462972164,-0.25761937926328876,-0.2462918432090439,,-0.010775579043990735,-0.004796092567090127,-0.006033011628970297,0.010775579043990735,0.006033011628970297,0.02412716722014041,0.05464736503185286,0.007936507936507936,0.7842767878907373,-0.014435736518210285,0.05624598864929231,-0.5412693603720754,23145.0,11908.0,16423.0,6722.0,0.4093040248432077,0.669423804850694,77.4,227.4,16423.0,6722.0,7133.0,4775.0,304.8,0.0502464259138622,77.0,228.0,305.0,55.0,276.8,331.8,,,,,,,29,6100.0,304.8,0.0502464259138622,77.4,227.4,76.7510807090873,85.35390226149889,31.764668684501714,100.0,83.95264674273386
2025-05-23,0.1850159680109345,0.14591471249762622,0.18590288376675612,0.16954634697793558,0.3338311384201269,0.015469621032998926,0.052448693101038044,0.14682539682539683,-0.676960841497028,0.06946594168188618,252.0,False,-0.02363163448030936,-0.3454051420095331,-0.3346638589221512,,-0.012599175902565984,-0.02543784213013678,-0.012926795324381235,0.012599175902565984,0.012926795324381235,0.027594017117990033,0.05464736503185286,0.04365079365079365,0.5829325524888531,-0.026853034037100265,0.04011514473275102,-0.5603149965944683,31210.0,12184.0,16831.0,14379.0,0.8543164399025608,0.6873009278493284,85.0,209.6,16831.0,14379.0,7221.0,4963.0,294.6,0.0491846369232174,89.0,204.0,293.0,96.8,173.6,270.4,,,,,,,28,6000.0,294.6,0.0491846369232174,85.0,209.6,59.00262854438011,60.638153288760805,37.94155043590622,100.0,68.10832535691733
2025-05-26,0.1774984530975072,0.15268328378815452,0.17605973815630555,0.16505652818818004,0.329477359974814,0.012441924909327162,0.03982171946558178,0.09523809523809523,-0.7900299681143914,0.02229249246243298,252.0,False,-0.012373244400025518,-0.3501132886598959,-0.33914766703479604,,0.006529719674950085,-0.016861015956003533,-0.0109183136374299,0.006529719674950085,0.0109183136374299,0.028939613285017707,0.05464736503185286,0.07539682539682539,0.6816254505235966,-0.020498657146834298,0.04690680505752587,-2.174352859875979,22201.0,11994.0,13554.0,8647.0,0.637966651910875,0.7109843081312411,96.8,173.6,13554.0,8647.0,7010.0,4984.0,270.4,0.0448514834520335,98.0,173.4,271.4,88.8,166.8,255.6,,,,,,,25,6000.0,270.4,0.0448514834520335,96.8,173.6,63.760282773712845,63.032148188352686,23.69986002875054,100.0,70.97473923060683
2025-05-27,0.1726878873603589,0.12154877766244888,0.17805827424472928,0.16478100534296783,0.328014920173533,0.007906882017391065,0.031741537725455696,0.04365079365079365,-0.8580816152455513,0.0,252.0,False,-0.043232227680518945,-0.34996246822645183,-0.3401901601499018,,-0.0033715244931314947,-0.009502509114953983,-0.022381439711698814,0.0033715244931314947,0.022381439711698814,0.029282134882991473,0.041943205464258115,0.08333333333333333,0.6303340820295498,-0.02380106991531894,0.04337713312224856,-1.7948687294142902,25205.0,12628.0,16500.0,8705.0,0.5275757575757576,0.691627595445412,88.8,166.8,16500.0,8705.0,7465.0,5163.0,255.6,0.0425400192818129,89.0,165.0,254.0,81.0,180.8,261.8,,,,,,,24,6000.0,255.6,0.0425400192818129,88.8,166.8,67.7088068570099,67.92011315766969,23.611842550246394,100.0,74.11247552258389
2025-05-28,0.1814266387143088,0.12011341362059237,0.1766102849349759,0.15725894497793896,0.32701498695455994,0.024167693736369844,0.046419790342692786,0.1349206349206349,-0.7153149807723731,0.04929778139723625,252.0,False,-0.03714553135734659,-0.09382007894876476,-0.3487151538170286,,-0.003995067022083187,-0.0008714161996629111,-0.02409015689670857,0.003995067022083187,0.02409015689670857,0.029282134882991473,0.030748001698913008,0.08333333333333333,0.5279230782861809,-0.02770105006789314,0.03290913066327339,-1.5272671411749812,22723.0,13050.0,15634.0,7089.0,0.45343482154279136,0.6548313466903373,81.0,180.8,15634.0,7089.0,7886.0,5164.0,261.8,0.0437466685566742,88.2,176.4,264.6,130.0,102.0,232.0,,,,,,,23,6000.0,261.8,0.0437466685566742,81.0,180.8,60.608448998305015,59.40196392945278,22.00951991617217,100.0,67.07838655602487
2025-05-29,0.1623226959595427,0.18286628115302142,0.1475048645946687,0.1673375663475621,0.32903890948686104,-0.005014870388019399,0.01433139620238501,0.003968253968253968,-1.0064279391448459,0.0,252.0,False,0.01552871480545931,-0.09029080751152505,-0.3479101867748138,,0.017565858161503245,0.010083572213650083,0.0038698155328087402,0.017565858161503245,0.0038698155328087402,0.021415585366880485,0.030748001698913008,0.0,0.8189852234643688,-0.010621784622807162,0.05105306594622605,0.07408008363411724,23974.0,11011.0,18692.0,5282.0,0.2825807832227691,0.5868280732093961,80.0,153.0,18692.0,5282.0,6939.0,4072.0,233.0,0.0382620942949443,75.8,164.6,240.4,51.4,185.0,236.4,,,,,,,22,6100.0,233.0,0.0382620942949443,80.0,153.0,74.10021492359319,66.95214967388588,43.3111047204259,100.0,78.22410524127206
2025-05-30,0.1518517534407974,0.17274907437906573,0.15411939232128008,0.17280591138919463,0.3290509885261168,-0.020954157948397223,0.0,0.0,-1.1608739863924078,0.0,252.0,False,-5.6837010128901744e-05,0.003259564411259047,-0.342145577598274,,-0.010348418571809681,0.0030124857785935877,0.006158113548460964,0.010348418571809681,0.006158113548460964,0.020198875047866105,0.030748001698913008,0.0,0.6353682367852551,-0.02086028452136046,0.038554571907918556,-0.12980555360605564,28633.0,12886.0,15732.0,12901.0,0.8200483091787439,0.7934585942936674,89.4,123.0,15732.0,12901.0,7185.0,5701.0,212.4,0.0352439848647992,88.0,135.0,223.0,99.8,100.0,199.8,,,,,,,21,6000.0,212.4,0.0352439848647992,89.4,123.0,79.2299024254721,59.04033717738614,51.88392056987507,100.0,91.2717484307115
2025-06-03,0.1683918370563654,0.17412011808563074,0.15723372106430633,0.15944164710823983,0.32922412792092715,0.008950189948125575,0.027691772115303992,0.031746031746031744,-0.8956649880038863,0.0,252.0,False,0.014678470977390917,-0.005614881079940209,-0.3557281697398361,0.01984126984126984,0.007214148342629123,0.014300565379738561,0.006842289528235179,0.007214148342629123,0.006842289528235179,0.020198875047866105,0.030748001698913008,0.0,0.7337369408419634,-0.013796625365737891,0.04009679044354564,0.15390781150101043,19220.0,12035.0,14342.0,4878.0,0.3401199274857063,0.5843865192206424,56.6,156.4,14342.0,4878.0,7596.0,4439.0,213.0,0.0350903968160456,57.2,157.6,214.8,75.4,122.6,198.0,,,,,,,17,6100.0,213.0,0.0350903968160456,56.6,156.4,72.02695558258078,61.505109673522306,41.797497856479005,100.0,74.46039438076596
2025-06-04,0.1597593948595012,0.17454012417844472,0.1579217693465473,0.16164068766532003,0.32656365972092694,-0.001881292805818835,0.013239147348093054,0.007936507936507936,-1.0239326870357115,0.0,252.0,False,0.012899436513124696,-0.0031403176776478026,-0.3531027859040996,0.027777777777777776,0.008753686633333091,0.005516671451344157,0.019091764263917232,0.008753686633333091,0.019091764263917232,0.025538177045206112,0.029282134882991473,0.031746031746031744,0.9003448160171222,-0.005163710067453975,0.049201471815424114,-0.07041751599070227,21162.0,12936.0,14407.0,6755.0,0.46886929964600543,0.660377358490566,75.4,122.6,14407.0,6755.0,7791.0,5145.0,198.0,0.0323361813125615,76.0,119.0,195.0,95.2,92.4,187.6,,,,,,,16,6100.0,198.0,0.0323361813125615,75.4,122.6,76.60728500746116,72.04827653373911,43.23969662529292,100.0,77.48148984790453
2025-06-05,0.1674510268577176,0.16059455502515146,0.1617756051930256,0.16214710931540188,0.3232106825653254,0.0053039175423157114,0.026116646969008638,0.031746031746031744,-0.8961571981686952,0.0,252.0,False,-0.0015525542902504186,0.004888164337462919,-0.08893191461130184,0.031746031746031744,0.0071601614326692875,0.023305931245722444,0.030505564607989255,0.0071601614326692875,0.030505564607989255,0.03243565315866359,0.03407982928610065,0.15873015873015872,0.9768755725767606,-0.001268856753910752,0.056713923729016624,1.173698973320809,21572.0,12584.0,16979.0,4593.0,0.27051063077919785,0.2592814970479336,53.6,149.0,16979.0,4593.0,9993.0,2591.0,202.6,0.0328521988815042,55.0,148.0,203.0,46.8,146.4,193.2,,,,,,,15,6200.0,202.6,0.0328521988815042,53.6,149.0,74.03003896409194,76.93196462807053,54.773803308971566,100.0,85.11672341381174
