signal_date,entry_date,exit_date,holding_days,underlying_code,call_code,put_code,spot_at_signal,strike,dte,entry_call_price,entry_put_price,exit_call_price,exit_put_price,entry_premium,exit_premium,gross_pnl,cost,net_pnl,return_on_premium,atm_iv,rv20,iv_rank,iv_percentile,iv_minus_rv20,entry_mode_used,signal_call_close,signal_put_close,signal_call_volume,signal_put_volume,signal_call_open_interest,signal_put_open_interest,signal_straddle_close,signal_straddle_premium_to_spot,entry_call_open,entry_put_open,entry_straddle_open,exit_call_close,exit_put_close,exit_straddle_close,signal_call_bid,signal_call_ask,signal_put_bid,signal_put_ask,call_bid_ask_spread,put_bid_ask_spread
2024-06-25,2024-06-26,2024-07-02,5,000852.SH,MO2407-C-4800.CFE,MO2407-P-4800.CFE,4847.6106,4800.0,24,133.0,149.8,140.8,72.8,284.214,212.532,-6919.999999999999,248.19999999999985,-7168.199999999999,-0.2522113618611327,0.2166835566614699,0.1788797768995704,,,0.0378037797618995,next_open,134.6,126.6,3603.0,12622.0,1358.0,2321.0,261.2,0.0538822157043719,133.0,149.8,282.8,140.8,72.8,213.6,,,,,,
2024-06-26,2024-06-27,2024-06-27,1,000852.SH,MO2407-C-5000.CFE,MO2407-P-5000.CFE,4986.3839,5000.0,23,84.0,150.8,57.4,219.0,235.974,275.018,4159.999999999996,255.5999999999981,3904.3999999999983,0.1654589064896979,0.2012584849836007,0.2137501975073502,,,-0.0124917125237495,next_open,97.0,145.0,13359.0,2700.0,4259.0,2675.0,242.0,0.0485321637589917,84.0,150.8,234.8,57.4,219.0,276.4,,,,,,
2024-06-26,2024-06-27,2024-06-28,2,000852.SH,MO2407-C-5000.CFE,MO2407-P-5000.CFE,4986.3839,5000.0,23,84.0,150.8,59.4,204.6,235.974,262.68,2919.999999999999,249.39999999999736,2670.6000000000017,0.1131734852144728,0.2012584849836007,0.2137501975073502,,,-0.0124917125237495,next_open,97.0,145.0,13359.0,2700.0,4259.0,2675.0,242.0,0.0485321637589917,84.0,150.8,234.8,59.4,204.6,264.0,,,,,,
2024-06-26,2024-06-27,2024-07-01,3,000852.SH,MO2407-C-5000.CFE,MO2407-P-5000.CFE,4986.3839,5000.0,23,84.0,150.8,66.8,174.0,235.974,239.596,600.0,237.7999999999986,362.2000000000014,0.0153491486350191,0.2012584849836007,0.2137501975073502,,,-0.0124917125237495,next_open,97.0,145.0,13359.0,2700.0,4259.0,2675.0,242.0,0.0485321637589917,84.0,150.8,234.8,66.8,174.0,240.8,,,,,,
2024-06-26,2024-06-27,2024-07-03,5,000852.SH,MO2407-C-5000.CFE,MO2407-P-5000.CFE,4986.3839,5000.0,23,84.0,150.8,35.2,200.8,235.974,234.82,119.99999999999886,235.3999999999985,-115.39999999999964,-0.0048903692779712,0.2012584849836007,0.2137501975073502,,,-0.0124917125237495,next_open,97.0,145.0,13359.0,2700.0,4259.0,2675.0,242.0,0.0485321637589917,84.0,150.8,234.8,35.2,200.8,236.0,,,,,,
2024-06-27,2024-06-28,2024-06-28,1,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4864.0855,4900.0,22,92.2,163.6,95.4,140.0,257.079,234.223,-2040.0000000000005,245.599999999999,-2285.5999999999995,-0.0889065228976306,0.2096090129638457,0.2259909947740863,,,-0.0163819818102406,next_open,92.0,150.0,7623.0,7052.0,2547.0,2154.0,242.0,0.0497524149195157,92.2,163.6,255.8,95.4,140.0,235.4,,,,,,
2024-06-27,2024-06-28,2024-07-01,2,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4864.0855,4900.0,22,92.2,163.6,108.2,115.2,257.079,222.283,-3240.0000000000005,239.599999999999,-3479.5999999999995,-0.1353513900396376,0.2096090129638457,0.2259909947740863,,,-0.0163819818102406,next_open,92.0,150.0,7623.0,7052.0,2547.0,2154.0,242.0,0.0497524149195157,92.2,163.6,255.8,108.2,115.2,223.4,,,,,,
2024-06-27,2024-06-28,2024-07-02,3,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4864.0855,4900.0,22,92.2,163.6,87.8,122.8,257.079,209.547,-4520.000000000002,233.1999999999989,-4753.200000000001,-0.1848925816577783,0.2096090129638457,0.2259909947740863,,,-0.0163819818102406,next_open,92.0,150.0,7623.0,7052.0,2547.0,2154.0,242.0,0.0497524149195157,92.2,163.6,255.8,87.8,122.8,210.6,,,,,,
2024-06-27,2024-06-28,2024-07-04,5,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4864.0855,4900.0,22,92.2,163.6,31.6,199.0,257.079,229.447,-2520.000000000002,243.1999999999989,-2763.2000000000007,-0.1074844697544334,0.2096090129638457,0.2259909947740863,,,-0.0163819818102406,next_open,92.0,150.0,7623.0,7052.0,2547.0,2154.0,242.0,0.0497524149195157,92.2,163.6,255.8,31.6,199.0,230.6,,,,,,
2024-06-28,2024-07-01,2024-07-01,1,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4895.9869,4900.0,21,100.0,138.4,108.2,115.2,239.592,222.283,-1500.0,230.8999999999969,-1730.899999999997,-0.0722436475341412,0.2088479253770357,0.2295037738649078,,,-0.0206558484878721,next_open,95.4,140.0,10038.0,8668.0,2584.0,2220.0,235.4,0.048080194005421,100.0,138.4,238.4,108.2,115.2,223.4,,,,,,
2024-06-28,2024-07-01,2024-07-02,2,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4895.9869,4900.0,21,100.0,138.4,87.8,122.8,239.592,209.547,-2780.000000000001,224.49999999999773,-3004.499999999998,-0.1254006811579685,0.2088479253770357,0.2295037738649078,,,-0.0206558484878721,next_open,95.4,140.0,10038.0,8668.0,2584.0,2220.0,235.4,0.048080194005421,100.0,138.4,238.4,87.8,122.8,210.6,,,,,,
2024-06-28,2024-07-01,2024-07-03,3,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4895.9869,4900.0,21,100.0,138.4,66.2,131.0,239.592,196.214,-4120.000000000002,217.79999999999652,-4337.799999999998,-0.1810494507329125,0.2088479253770357,0.2295037738649078,,,-0.0206558484878721,next_open,95.4,140.0,10038.0,8668.0,2584.0,2220.0,235.4,0.048080194005421,100.0,138.4,238.4,66.2,131.0,197.2,,,,,,
2024-06-28,2024-07-01,2024-07-05,5,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4895.9869,4900.0,21,100.0,138.4,37.6,157.8,239.592,194.423,-4300.0,216.89999999999785,-4516.899999999998,-0.1885246585862632,0.2088479253770357,0.2295037738649078,,,-0.0206558484878721,next_open,95.4,140.0,10038.0,8668.0,2584.0,2220.0,235.4,0.048080194005421,100.0,138.4,238.4,37.6,157.8,195.4,,,,,,
2024-07-01,2024-07-02,2024-07-02,1,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4940.2471,4900.0,18,108.2,114.8,87.8,122.8,224.115,209.547,-1240.0000000000005,216.7999999999979,-1456.7999999999984,-0.0650023425473528,0.2098371324780373,0.2326034509420383,,,-0.022766318464001,next_open,108.2,115.2,12113.0,8359.0,2586.0,2277.0,223.4,0.0452204101288779,108.2,114.8,223.0,87.8,122.8,210.6,,,,,,
2024-07-01,2024-07-02,2024-07-03,2,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4940.2471,4900.0,18,108.2,114.8,66.2,131.0,224.115,196.214,-2580.000000000001,210.0999999999972,-2790.099999999998,-0.1244941213216428,0.2098371324780373,0.2326034509420383,,,-0.022766318464001,next_open,108.2,115.2,12113.0,8359.0,2586.0,2277.0,223.4,0.0452204101288779,108.2,114.8,223.0,66.2,131.0,197.2,,,,,,
2024-07-01,2024-07-02,2024-07-04,3,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4940.2471,4900.0,18,108.2,114.8,31.6,199.0,224.115,229.447,759.9999999999994,226.79999999999723,533.2000000000022,0.0237913571157665,0.2098371324780373,0.2326034509420383,,,-0.022766318464001,next_open,108.2,115.2,12113.0,8359.0,2586.0,2277.0,223.4,0.0452204101288779,108.2,114.8,223.0,31.6,199.0,230.6,,,,,,
2024-07-01,2024-07-02,2024-07-08,5,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4940.2471,4900.0,18,108.2,114.8,16.6,250.4,224.115,265.665,4400.0,244.9999999999964,4155.000000000004,0.1853958905026439,0.2098371324780373,0.2326034509420383,,,-0.022766318464001,next_open,108.2,115.2,12113.0,8359.0,2586.0,2277.0,223.4,0.0452204101288779,108.2,114.8,223.0,16.6,250.4,267.0,,,,,,
2024-07-02,2024-07-03,2024-07-03,1,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4905.6497,4900.0,17,87.0,120.8,66.2,131.0,208.839,196.214,-1060.0000000000025,202.49999999999773,-1262.5,-0.060453267828327,0.2072083035247116,0.2303609637865221,,,-0.0231526602618104,next_open,87.8,122.8,9378.0,8222.0,3236.0,2490.0,210.6,0.0429300934389995,87.0,120.8,207.8,66.2,131.0,197.2,,,,,,
2024-07-02,2024-07-03,2024-07-04,2,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4905.6497,4900.0,17,87.0,120.8,31.6,199.0,208.839,229.447,2279.999999999998,219.199999999998,2060.8,0.0986788866064288,0.2072083035247116,0.2303609637865221,,,-0.0231526602618104,next_open,87.8,122.8,9378.0,8222.0,3236.0,2490.0,210.6,0.0429300934389995,87.0,120.8,207.8,31.6,199.0,230.6,,,,,,
2024-07-02,2024-07-03,2024-07-05,3,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4905.6497,4900.0,17,87.0,120.8,37.6,157.8,208.839,194.423,-1240.0000000000005,201.59999999999923,-1441.5999999999997,-0.0690292521990624,0.2072083035247116,0.2303609637865221,,,-0.0231526602618104,next_open,87.8,122.8,9378.0,8222.0,3236.0,2490.0,210.6,0.0429300934389995,87.0,120.8,207.8,37.6,157.8,195.4,,,,,,
2024-07-02,2024-07-03,2024-07-09,5,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4905.6497,4900.0,17,87.0,120.8,31.2,167.6,208.839,197.806,-900.0000000000028,203.2999999999987,-1103.3000000000015,-0.0528301706098957,0.2072083035247116,0.2303609637865221,,,-0.0231526602618104,next_open,87.8,122.8,9378.0,8222.0,3236.0,2490.0,210.6,0.0429300934389995,87.0,120.8,207.8,31.2,167.6,198.8,,,,,,
2024-07-03,2024-07-04,2024-07-04,1,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4867.1326,4900.0,16,71.8,121.4,31.6,199.0,194.166,229.447,3740.000000000001,211.8999999999969,3528.1000000000035,0.1817053449110557,0.1997802763091802,0.2281501830302315,,,-0.0283699067210513,next_open,66.2,131.0,11954.0,7797.0,3943.0,2354.0,197.2,0.0405166688904263,71.8,121.4,193.2,31.6,199.0,230.6,,,,,,
2024-07-03,2024-07-04,2024-07-05,2,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4867.1326,4900.0,16,71.8,121.4,37.6,157.8,194.166,194.423,220.0000000000017,194.2999999999984,25.700000000003342,0.0013236096947974,0.1997802763091802,0.2281501830302315,,,-0.0283699067210513,next_open,66.2,131.0,11954.0,7797.0,3943.0,2354.0,197.2,0.0405166688904263,71.8,121.4,193.2,37.6,157.8,195.4,,,,,,
2024-07-03,2024-07-04,2024-07-08,3,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4867.1326,4900.0,16,71.8,121.4,16.6,250.4,194.166,265.665,7380.000000000001,230.09999999999584,7149.900000000005,0.3682364574642319,0.1997802763091802,0.2281501830302315,,,-0.0283699067210513,next_open,66.2,131.0,11954.0,7797.0,3943.0,2354.0,197.2,0.0405166688904263,71.8,121.4,193.2,16.6,250.4,267.0,,,,,,
2024-07-03,2024-07-04,2024-07-10,5,000852.SH,MO2407-C-4900.CFE,MO2407-P-4900.CFE,4867.1326,4900.0,16,71.8,121.4,28.0,168.2,194.166,195.219,300.0,194.69999999999743,105.30000000000256,0.0054231945860759,0.1997802763091802,0.2281501830302315,,,-0.0283699067210513,next_open,66.2,131.0,11954.0,7797.0,3943.0,2354.0,197.2,0.0405166688904263,71.8,121.4,193.2,28.0,168.2,196.2,,,,,,
2024-07-04,2024-07-05,2024-07-05,1,000852.SH,MO2407-C-4800.CFE,MO2407-P-4800.CFE,4761.868,4800.0,15,62.6,128.8,77.6,94.4,192.357,171.14,-1940.0000000000005,181.70000000000076,-2121.700000000001,-0.1103001190494757,0.202109321156801,0.2345764149893331,,,-0.0324670938325321,next_open,62.0,127.8,9283.0,15185.0,2716.0,2791.0,189.8,0.0398583077061354,62.6,128.8,191.4,77.6,94.4,172.0,,,,,,
2024-07-04,2024-07-05,2024-07-08,2,000852.SH,MO2407-C-4800.CFE,MO2407-P-4800.CFE,4761.868,4800.0,15,62.6,128.8,35.8,169.2,192.357,203.975,1359.9999999999995,198.20000000000005,1161.7999999999995,0.0603981139235899,0.202109321156801,0.2345764149893331,,,-0.0324670938325321,next_open,62.0,127.8,9283.0,15185.0,2716.0,2791.0,189.8,0.0398583077061354,62.6,128.8,191.4,35.8,169.2,205.0,,,,,,
2024-07-04,2024-07-05,2024-07-09,3,000852.SH,MO2407-C-4800.CFE,MO2407-P-4800.CFE,4761.868,4800.0,15,62.6,128.8,63.0,98.6,192.357,160.792,-2980.000000000001,176.4999999999991,-3156.5,-0.1640959258046236,0.202109321156801,0.2345764149893331,,,-0.0324670938325321,next_open,62.0,127.8,9283.0,15185.0,2716.0,2791.0,189.8,0.0398583077061354,62.6,128.8,191.4,63.0,98.6,161.6,,,,,,
2024-07-04,2024-07-05,2024-07-11,5,000852.SH,MO2407-C-4800.CFE,MO2407-P-4800.CFE,4761.868,4800.0,15,62.6,128.8,115.0,34.2,192.357,148.45399999999998,-4220.000000000002,170.30000000000018,-4390.300000000002,-0.2282370800126848,0.202109321156801,0.2345764149893331,,,-0.0324670938325321,next_open,62.0,127.8,9283.0,15185.0,2716.0,2791.0,189.8,0.0398583077061354,62.6,128.8,191.4,115.0,34.2,149.2,,,,,,
2024-07-05,2024-07-08,2024-07-08,1,000852.SH,MO2407-C-4800.CFE,MO2407-P-4800.CFE,4810.7939,4800.0,14,74.4,97.4,35.8,169.2,172.659,203.975,3319.999999999999,188.39999999999876,3131.6000000000004,0.1813748486901928,0.1898936808905372,0.2313286317141157,,,-0.0414349508235784,next_open,77.6,94.4,15544.0,10447.0,3270.0,2542.0,172.0,0.0357529346663551,74.4,97.4,171.8,35.8,169.2,205.0,,,,,,
2024-07-05,2024-07-08,2024-07-09,2,000852.SH,MO2407-C-4800.CFE,MO2407-P-4800.CFE,4810.7939,4800.0,14,74.4,97.4,63.0,98.6,172.659,160.792,-1020.0000000000016,166.6999999999972,-1186.699999999999,-0.0687308509837308,0.1898936808905372,0.2313286317141157,,,-0.0414349508235784,next_open,77.6,94.4,15544.0,10447.0,3270.0,2542.0,172.0,0.0357529346663551,74.4,97.4,171.8,63.0,98.6,161.6,,,,,,
2024-07-05,2024-07-08,2024-07-10,3,000852.SH,MO2407-C-4800.CFE,MO2407-P-4800.CFE,4810.7939,4800.0,14,74.4,97.4,58.4,99.0,172.659,156.613,-1440.0000000000005,164.59999999999877,-1604.5999999999992,-0.0929346283715299,0.1898936808905372,0.2313286317141157,,,-0.0414349508235784,next_open,77.6,94.4,15544.0,10447.0,3270.0,2542.0,172.0,0.0357529346663551,74.4,97.4,171.8,58.4,99.0,157.4,,,,,,
2024-07-05,2024-07-08,2024-07-12,5,000852.SH,MO2407-C-4800.CFE,MO2407-P-4800.CFE,4810.7939,4800.0,14,74.4,97.4,95.4,29.0,172.659,123.778,-4740.000000000001,148.09999999999764,-4888.099999999999,-0.2831071649899512,0.1898936808905372,0.2313286317141157,,,-0.0414349508235784,next_open,77.6,94.4,15544.0,10447.0,3270.0,2542.0,172.0,0.0357529346663551,74.4,97.4,171.8,95.4,29.0,124.4,,,,,,
2024-07-08,2024-07-09,2024-07-09,1,000852.SH,MO2407-C-4700.CFE,MO2407-P-4700.CFE,4693.9648,4700.0,11,72.0,101.6,115.0,51.2,174.468,165.369,-740.0000000000006,169.8999999999984,-909.899999999999,-0.0521528303184537,0.2271925848657137,0.2413188375583986,,,-0.0141262526926848,next_open,72.0,105.8,6807.0,14589.0,2265.0,2574.0,177.8,0.037878426357181,72.0,101.6,173.6,115.0,51.2,166.2,,,,,,
2024-07-08,2024-07-09,2024-07-10,2,000852.SH,MO2407-C-4700.CFE,MO2407-P-4700.CFE,4693.9648,4700.0,11,72.0,101.6,111.2,51.8,174.468,162.185,-1059.9999999999995,168.29999999999927,-1228.2999999999988,-0.0704025953183391,0.2271925848657137,0.2413188375583986,,,-0.0141262526926848,next_open,72.0,105.8,6807.0,14589.0,2265.0,2574.0,177.8,0.037878426357181,72.0,101.6,173.6,111.2,51.8,163.0,,,,,,
2024-07-08,2024-07-09,2024-07-11,3,000852.SH,MO2407-C-4700.CFE,MO2407-P-4700.CFE,4693.9648,4700.0,11,72.0,101.6,194.2,14.2,174.468,207.358,3479.999999999998,190.99999999999957,3288.999999999998,0.1885159456175343,0.2271925848657137,0.2413188375583986,,,-0.0141262526926848,next_open,72.0,105.8,6807.0,14589.0,2265.0,2574.0,177.8,0.037878426357181,72.0,101.6,173.6,194.2,14.2,208.4,,,,,,
2024-07-08,2024-07-09,2024-07-15,5,000852.SH,MO2407-C-4700.CFE,MO2407-P-4700.CFE,4693.9648,4700.0,11,72.0,101.6,122.8,11.8,174.468,133.927,-3900.0,154.09999999999943,-4054.1,-0.2323692596923217,0.2271925848657137,0.2413188375583986,,,-0.0141262526926848,next_open,72.0,105.8,6807.0,14589.0,2265.0,2574.0,177.8,0.037878426357181,72.0,101.6,173.6,122.8,11.8,134.6,,,,,,
2024-07-09,2024-07-10,2024-07-10,1,000852.SH,MO2407-C-4800.CFE,MO2407-P-4800.CFE,4797.0634,4800.0,10,60.8,105.0,58.4,99.0,166.629,156.613,-840.0000000000006,161.59999999999854,-1001.5999999999992,-0.0601095847661571,0.2119817723389689,0.2548983238685761,,,-0.0429165515296071,next_open,63.0,98.6,27933.0,9983.0,4199.0,2232.0,161.6,0.0336872762615561,60.8,105.0,165.8,58.4,99.0,157.4,,,,,,
2024-07-09,2024-07-10,2024-07-11,2,000852.SH,MO2407-C-4800.CFE,MO2407-P-4800.CFE,4797.0634,4800.0,10,60.8,105.0,115.0,34.2,166.629,148.45399999999998,-1660.0000000000025,157.49999999999886,-1817.500000000001,-0.1090746508710969,0.2119817723389689,0.2548983238685761,,,-0.0429165515296071,next_open,63.0,98.6,27933.0,9983.0,4199.0,2232.0,161.6,0.0336872762615561,60.8,105.0,165.8,115.0,34.2,149.2,,,,,,
2024-07-09,2024-07-10,2024-07-12,3,000852.SH,MO2407-C-4800.CFE,MO2407-P-4800.CFE,4797.0634,4800.0,10,60.8,105.0,95.4,29.0,166.629,123.778,-4140.000000000001,145.09999999999764,-4285.099999999999,-0.2571641190909144,0.2119817723389689,0.2548983238685761,,,-0.0429165515296071,next_open,63.0,98.6,27933.0,9983.0,4199.0,2232.0,161.6,0.0336872762615561,60.8,105.0,165.8,95.4,29.0,124.4,,,,,,
2024-07-09,2024-07-10,2024-07-16,5,000852.SH,MO2407-C-4800.CFE,MO2407-P-4800.CFE,4797.0634,4800.0,10,60.8,105.0,47.2,29.8,166.629,76.615,-8880.000000000002,121.39999999999782,-9001.4,-0.5402060865755661,0.2119817723389689,0.2548983238685761,,,-0.0429165515296071,next_open,63.0,98.6,27933.0,9983.0,4199.0,2232.0,161.6,0.0336872762615561,60.8,105.0,165.8,47.2,29.8,77.0,,,,,,
2024-07-12,2024-07-15,2024-07-15,1,000852.SH,MO2408-C-4900.CFE,MO2408-P-4900.CFE,4878.0195,4900.0,35,100.0,188.6,74.4,211.2,290.043,284.172,-300.0,287.0999999999981,-587.0999999999981,-0.0202418262119754,0.196584349526962,0.2721054697558256,,,-0.0755211202288635,next_open,107.6,177.8,1304.0,380.0,966.0,659.0,285.4,0.0585073511903755,100.0,188.6,288.6,74.4,211.2,285.6,,,,,,
2024-07-12,2024-07-15,2024-07-16,2,000852.SH,MO2408-C-4900.CFE,MO2408-P-4900.CFE,4878.0195,4900.0,35,100.0,188.6,70.4,201.0,290.043,270.04299999999995,-1720.0000000000043,280.00000000000114,-2000.0000000000057,-0.06895529283589,0.196584349526962,0.2721054697558256,,,-0.0755211202288635,next_open,107.6,177.8,1304.0,380.0,966.0,659.0,285.4,0.0585073511903755,100.0,188.6,288.6,70.4,201.0,271.4,,,,,,
2024-07-12,2024-07-15,2024-07-17,3,000852.SH,MO2408-C-4900.CFE,MO2408-P-4900.CFE,4878.0195,4900.0,35,100.0,188.6,64.8,231.6,290.043,294.91799999999995,779.9999999999955,292.50000000000114,487.4999999999943,0.0168078526287479,0.196584349526962,0.2721054697558256,,,-0.0755211202288635,next_open,107.6,177.8,1304.0,380.0,966.0,659.0,285.4,0.0585073511903755,100.0,188.6,288.6,64.8,231.6,296.4,,,,,,
2024-07-12,2024-07-15,2024-07-19,5,000852.SH,MO2408-C-4900.CFE,MO2408-P-4900.CFE,4878.0195,4900.0,35,100.0,188.6,68.6,203.2,290.043,270.441,-1680.0000000000068,280.1999999999964,-1960.2000000000032,-0.0675830825084557,0.196584349526962,0.2721054697558256,,,-0.0755211202288635,next_open,107.6,177.8,1304.0,380.0,966.0,659.0,285.4,0.0585073511903755,100.0,188.6,288.6,68.6,203.2,271.79999999999995,,,,,,
2024-07-15,2024-07-16,2024-07-16,1,000852.SH,MO2408-C-4800.CFE,MO2408-P-4800.CFE,4827.6023,4800.0,32,106.0,150.0,109.8,140.8,257.28,249.347,-539.9999999999977,253.2999999999987,-793.2999999999964,-0.0308341106965172,0.190032106485073,0.2729585907980793,,,-0.0829264843130063,next_open,115.0,146.8,1464.0,1056.0,1035.0,846.0,261.8,0.054229819221024,106.0,150.0,256.0,109.8,140.8,250.6,,,,,,
2024-07-15,2024-07-16,2024-07-17,2,000852.SH,MO2408-C-4800.CFE,MO2408-P-4800.CFE,4827.6023,4800.0,32,106.0,150.0,97.0,163.0,257.28,258.7,400.0,257.9999999999984,142.0000000000016,0.0055192786069652,0.190032106485073,0.2729585907980793,,,-0.0829264843130063,next_open,115.0,146.8,1464.0,1056.0,1035.0,846.0,261.8,0.054229819221024,106.0,150.0,256.0,97.0,163.0,260.0,,,,,,
2024-07-15,2024-07-16,2024-07-18,3,000852.SH,MO2408-C-4800.CFE,MO2408-P-4800.CFE,4827.6023,4800.0,32,106.0,150.0,113.8,159.2,257.28,271.635,1700.0,264.4999999999982,1435.5000000000018,0.0557952425373135,0.190032106485073,0.2729585907980793,,,-0.0829264843130063,next_open,115.0,146.8,1464.0,1056.0,1035.0,846.0,261.8,0.054229819221024,106.0,150.0,256.0,113.8,159.2,273.0,,,,,,
2024-07-15,2024-07-16,2024-07-22,5,000852.SH,MO2408-C-4800.CFE,MO2408-P-4800.CFE,4827.6023,4800.0,32,106.0,150.0,104.0,136.0,257.28,238.8,-1600.0,247.9999999999961,-1847.999999999996,-0.071828358208955,0.190032106485073,0.2729585907980793,,,-0.0829264843130063,next_open,115.0,146.8,1464.0,1056.0,1035.0,846.0,261.8,0.054229819221024,106.0,150.0,256.0,104.0,136.0,240.0,,,,,,
2024-07-16,2024-07-17,2024-07-17,1,000852.SH,MO2408-C-4800.CFE,MO2408-P-4800.CFE,4836.7184,4800.0,31,112.0,140.0,97.0,163.0,253.26,258.7,800.0,255.99999999999736,544.0000000000026,0.0214799020769171,0.1836112570609352,0.270188496043771,,,-0.0865772389828358,next_open,109.8,140.8,2567.0,1997.0,1285.0,1178.0,250.6,0.0518119888889954,112.0,140.0,252.0,97.0,163.0,260.0,,,,,,
2024-07-16,2024-07-17,2024-07-18,2,000852.SH,MO2408-C-4800.CFE,MO2408-P-4800.CFE,4836.7184,4800.0,31,112.0,140.0,113.8,159.2,253.26,271.635,2100.0,262.49999999999727,1837.5000000000027,0.0725538971807629,0.1836112570609352,0.270188496043771,,,-0.0865772389828358,next_open,109.8,140.8,2567.0,1997.0,1285.0,1178.0,250.6,0.0518119888889954,112.0,140.0,252.0,113.8,159.2,273.0,,,,,,
2024-07-16,2024-07-17,2024-07-19,3,000852.SH,MO2408-C-4800.CFE,MO2408-P-4800.CFE,4836.7184,4800.0,31,112.0,140.0,106.6,145.2,253.26,250.541,-20.000000000001705,251.8999999999977,-271.8999999999994,-0.0107360025270472,0.1836112570609352,0.270188496043771,,,-0.0865772389828358,next_open,109.8,140.8,2567.0,1997.0,1285.0,1178.0,250.6,0.0518119888889954,112.0,140.0,252.0,106.6,145.2,251.8,,,,,,
2024-07-16,2024-07-17,2024-07-23,5,000852.SH,MO2408-C-4800.CFE,MO2408-P-4800.CFE,4836.7184,4800.0,31,112.0,140.0,56.6,223.8,253.26,278.99800000000005,2840.000000000004,266.19999999999527,2573.8000000000084,0.1016267867014139,0.1836112570609352,0.270188496043771,,,-0.0865772389828358,next_open,109.8,140.8,2567.0,1997.0,1285.0,1178.0,250.6,0.0518119888889954,112.0,140.0,252.0,56.6,223.8,280.40000000000003,,,,,,
2024-07-17,2024-07-18,2024-07-18,1,000852.SH,MO2408-C-4800.CFE,MO2408-P-4800.CFE,4795.6236,4800.0,30,82.4,180.0,113.8,159.2,263.71199999999993,271.635,1060.0000000000025,267.6999999999964,792.3000000000059,0.0300441390607938,0.1970789355452137,0.2686727538581982,,,-0.0715938183129844,next_open,97.0,163.0,2436.0,2075.0,1638.0,1243.0,260.0,0.0542160981941952,82.4,180.0,262.4,113.8,159.2,273.0,,,,,,
2024-07-17,2024-07-18,2024-07-19,2,000852.SH,MO2408-C-4800.CFE,MO2408-P-4800.CFE,4795.6236,4800.0,30,82.4,180.0,106.6,145.2,263.71199999999993,250.541,-1059.9999999999995,257.0999999999967,-1317.0999999999965,-0.0499446365732312,0.1970789355452137,0.2686727538581982,,,-0.0715938183129844,next_open,97.0,163.0,2436.0,2075.0,1638.0,1243.0,260.0,0.0542160981941952,82.4,180.0,262.4,106.6,145.2,251.8,,,,,,
2024-07-17,2024-07-18,2024-07-22,3,000852.SH,MO2408-C-4800.CFE,MO2408-P-4800.CFE,4795.6236,4800.0,30,82.4,180.0,104.0,136.0,263.71199999999993,238.8,-2239.9999999999977,251.1999999999944,-2491.199999999992,-0.0944666909355658,0.1970789355452137,0.2686727538581982,,,-0.0715938183129844,next_open,97.0,163.0,2436.0,2075.0,1638.0,1243.0,260.0,0.0542160981941952,82.4,180.0,262.4,104.0,136.0,240.0,,,,,,
2024-07-17,2024-07-18,2024-07-24,5,000852.SH,MO2408-C-4800.CFE,MO2408-P-4800.CFE,4795.6236,4800.0,30,82.4,180.0,41.0,268.2,263.71199999999993,307.654,4680.000000000001,285.7999999999947,4394.200000000006,0.166628746511346,0.1970789355452137,0.2686727538581982,,,-0.0715938183129844,next_open,97.0,163.0,2436.0,2075.0,1638.0,1243.0,260.0,0.0542160981941952,82.4,180.0,262.4,41.0,268.2,309.2,,,,,,
2024-07-18,2024-07-19,2024-07-19,1,000852.SH,MO2408-C-4800.CFE,MO2408-P-4800.CFE,4812.4263,4800.0,29,100.0,181.0,106.6,145.2,282.405,250.541,-2920.000000000002,266.3999999999987,-3186.4000000000005,-0.1128308634762132,0.2096211294400044,0.262301666589885,,,-0.0526805371498805,next_open,113.8,159.2,5369.0,2750.0,2146.0,1713.0,273.0,0.0567281414782393,100.0,181.0,281.0,106.6,145.2,251.8,,,,,,
